date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,current_logistic_probability,division,division_group,group_model_probability,group_model_status,global_only_probability,shared_pooling_weight_probability,group_specific_pooling_weights_probability,fully_separate_groups_probability
2022-10-22,885e7f70dcac0007,2d36e2c10ee349fe,4126a78111c0855a,ea7e5bc78d9de658,Caio Borralho,Makhmud Muradov,1,0.518131093817514,Middleweight,mens_welter_to_middle,0.562047297964546,separate_group_model,0.518131093817514,0.540167165822389,0.518131093817514,0.562047297964546
2022-10-22,885e7f70dcac0007,d325a1483d78ae75,45f7cb591c3ab00b,b1b0729d27936f2f,Sean Brady,Belal Muhammad,0,0.468303492933198,Welterweight,mens_welter_to_middle,0.512030804670018,separate_group_model,0.468303492933198,0.490148304291141,0.468303492933198,0.512030804670018
2022-10-22,885e7f70dcac0007,25f3e4fa781c1c8a,34ff304266360297,e872e9a9a902c045,Manon Fiorot,Katlyn Cerminara,1,0.529705093132574,Women's Flyweight,womens_all,0.56826190185069,separate_group_model,0.529705093132574,0.549057134978078,0.549057134978078,0.56826190185069
2022-10-22,885e7f70dcac0007,69f39e5d959311b1,08af939f41b5a57b,72db2a14ffa73ece,Beneil Dariush,Mateusz Gamrot,1,0.508229616873008,Lightweight,mens_below_welterweight,0.518150832018689,separate_group_model,0.508229616873008,0.513191523798608,0.510710834163183,0.518150832018689
2022-10-22,885e7f70dcac0007,5c3c4bcc6c746ca0,b50a426a33da0012,d661ce4da776fc20,Sean O'Malley,Petr Yan,1,0.517718191971684,Bantamweight,mens_below_welterweight,0.51868403171246,separate_group_model,0.517718191971684,0.518201128843459,0.51795966460168,0.51868403171246
2022-10-22,885e7f70dcac0007,1f0d4572e0facbea,c849740a3ff51931,cb696ebfb6598724,TJ Dillashaw,Aljamain Sterling,0,0.374976321689442,Bantamweight,mens_below_welterweight,0.342133140470314,separate_group_model,0.374976321689442,0.358388673875346,0.366642995368938,0.342133140470314
2022-10-22,885e7f70dcac0007,523815acf1bb2420,07225ba28ae309b6,275aca31f61ba28c,Charles Oliveira,Islam Makhachev,0,0.492567385186238,Lightweight,mens_below_welterweight,0.53844051880327,separate_group_model,0.492567385186238,0.515536678048206,0.504054170691269,0.53844051880327
2022-10-29,be5aab761c40ef35,fdb9d29cf0edc16a,5ec591b78349ba7e,69888118d968ba52,Christian Rodriguez,Joshua Weems,1,0.650254230508907,Bantamweight,mens_below_welterweight,0.651066084746966,separate_group_model,0.650254230508907,0.65066026684552,0.650457275952163,0.651066084746966
2022-10-29,be5aab761c40ef35,44abbf6b947be6de,7f6ed67d3ed3c036,b15862fcd6ded451,Cody Durden,Carlos Mota,1,0.502855564139311,Flyweight,mens_below_welterweight,0.451129795425979,separate_group_model,0.502855564139311,0.476930825615496,0.489886394823286,0.451129795425979
2022-10-29,be5aab761c40ef35,86dff1593d8b9a1f,971246648e162f0d,97cf1a2c7c5e7889,Chase Hooper,Steve Garcia,0,0.6047857922833,Featherweight,mens_below_welterweight,0.623427567099353,separate_group_model,0.6047857922833,0.614148528443203,0.609477240433651,0.623427567099353
