date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,evaluation_year,training_start,training_through,selected_c,calibration_slope,current_82_probability,robust_82_probability,correlation_pruned_probability,selected_baseline_probability,selected_plus_derived_probability,elastic_full_pool_probability,svd_full_pool_probability
2022-09-03,00a905a4a4a2b071,cf9035f2fc2e232f,36b8f265bcd1b7a4,71505842fb6455c3,Abus Magomedov,Dustin Stoltzfus,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.56336614705327,0.560895694491936,0.566229441260211,0.56069847524282,0.573402372309051,0.551892934835785,0.542037266047957
2022-09-03,00a905a4a4a2b071,fd47032108b85cf0,1e4f273069fb9e85,b4c57a8c2b773e82,Fares Ziam,Michal Figlak,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.603054710480712,0.612495830627005,0.60455090778796,0.607999415066622,0.622520099900735,0.597463968526393,0.594776863298094
2022-09-10,93bf96be327fcd98,0111e6a64b5184c6,3a46b268013afede,767755fd74662dbf,Kevin Holland,Khamzat Chimaev,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.495924519682139,0.504261670832531,0.484993034867144,0.501914321681869,0.491960747934615,0.504773753039374,0.484030512182809
2022-09-10,93bf96be327fcd98,0e6d624086f7952e,2c9d00968f818270,902ec2cc48c8ae8a,Hakeem Dawodu,Julian Erosa,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.727974127398337,0.728019129033114,0.709393348756396,0.740092024931829,0.786234430670252,0.781130979600217,0.776468877522895
2022-09-10,93bf96be327fcd98,301f230c90c4bd7d,41e83a89929d1327,82529ce93cd9a2cf,Jailton Almeida,Anton Turkalj,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.707726757198546,0.704793646263459,0.69246360667539,0.70630899230535,0.706399637366912,0.653723399625851,0.66713092433334
2022-09-10,93bf96be327fcd98,6010f681e54ba2cd,1897b7b913736a7c,c7c39e2fb70248b3,Alatengheili,Chad Anheliger,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.613821859319768,0.614205686827779,0.589589250519962,0.628589914148592,0.558949037711093,0.55784473136803,0.530916637450653
2022-09-10,93bf96be327fcd98,77acb96700e89c92,0112352cb32f5026,830f60497fab345a,Denis Tiuliulin,Jamie Pickett,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.506183088874074,0.511677521377996,0.50302053145795,0.506109407784368,0.530109370144799,0.532095584271719,0.533397372945924
2022-09-10,93bf96be327fcd98,7e8fd03e070d0c25,22a92d7f62195791,8355922d564b152c,Tony Ferguson,Nate Diaz,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.569570641718311,0.561581681560327,0.521612799894928,0.530122832283159,0.534320055770889,0.511191488661224,0.595188640003025
2022-09-10,93bf96be327fcd98,86d57e8ef2191316,326a001926ffb7ec,f998f5c102250d6e,Darian Weeks,Yohan Lainesse,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.50037820996544,0.502068091570337,0.497629985457433,0.497818568034257,0.509727289816891,0.497743037023752,0.526937288108854
2022-09-10,93bf96be327fcd98,989b8d362742f40b,578ef12674df1e6a,9cdd2da1a9104a0b,Irene Aldana,Macy Chiasson,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.416661465688123,0.42248732282977,0.413149302889815,0.425257196008525,0.42470935688639,0.430053210749135,0.450451470584658
2022-09-10,93bf96be327fcd98,a5cf273faa3982b7,3f4c3bc822bea45d,ac7c765882f2c68c,Melissa Martinez,Elise Reed,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.682322409643934,0.681322692445736,0.681129321909965,0.682332038303872,0.654136236502399,0.654797909041165,0.641195373803602
2022-09-10,93bf96be327fcd98,bf334cb4e63f3430,7a5e8c94a86f9895,92fa1401b7927da3,Chris Barnett,Jake Collier,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.292141535070144,0.301152381643135,0.315675064187772,0.296536327001079,0.273058732578473,0.28503906296826,0.295347364853284
2022-09-10,93bf96be327fcd98,d3e23d7d207d3ccf,8a1f3b5c526cd6e6,e64b96c07d7ce999,Daniel Rodriguez,Li Jingliang,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.588573893904639,0.602514437759699,0.60935252963931,0.564414849563233,0.637386740373952,0.636248061529935,0.626256350689375
2022-09-10,93bf96be327fcd98,d869eaea38426f06,c21f26bbde777573,cd13728ae1151f46,Johnny Walker,Ion Cutelaba,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.446656443758024,0.447106616914779,0.462592799915047,0.430199048590471,0.493383945022697,0.522816100477836,0.535038620133745
2022-09-10,93bf96be327fcd98,db3e26d02d790c97,a7e3f02fe2b2fe30,d3f5d33d61cd00c9,Danyelle Wolf,Norma Dumont,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.275186440933589,0.276261612639756,0.288340064276249,0.250567262021249,0.256167127534146,0.286582706311519,0.270861009295061
2022-09-17,8d477c3fbe001f9d,160c17b8fcb0e2a1,70fa1c64a2c439ef,c1085e1701b13eca,Alen Amedovski,Joe Pyfer,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.162776662046453,0.177932524329438,0.167617750946774,0.142543800452344,0.192234142530204,0.210542799685483,0.193963900321874
2022-09-17,8d477c3fbe001f9d,35d06627d91b840d,4148802ae4a50768,cfc3e7bb44685289,Daniel Zellhuber,Trey Ogden,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.700744723599058,0.694938897963704,0.677440501358453,0.712622623752523,0.59108914237949,0.582455795564156,0.579210719075788
2022-09-17,8d477c3fbe001f9d,3cbd3565dd631cc4,04c8b08b16a5b99e,d31a5546c0e9b213,Tanner Boser,Rodrigo Nascimento,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.684942916579637,0.679853294367088,0.664804732655578,0.686712646853291,0.721313471254948,0.704025370286094,0.708990472182073
2022-09-17,8d477c3fbe001f9d,46b9acec12a35d37,afe8d5b39ff7fca2,b27a1fcb56a3035a,Louis Cosce,Trevin Giles,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.407290311377201,0.419040569840628,0.435164974151004,0.410886413944949,0.356134617980543,0.398754044221775,0.323557766392901
2022-09-17,8d477c3fbe001f9d,8a044e5400b4318f,37f560436d745c18,87e2468b986ebb79,Nikolas Motta,Cameron VanCamp,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.440147486105472,0.443352379280959,0.4513129342434,0.451367839594089,0.487271348541598,0.47533259188091,0.432912253948464
2022-09-17,8d477c3fbe001f9d,adb78db5ba8ccc0f,8fd808923cffff82,9abc648e76c4493a,Andre Fili,Bill Algeo,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.336186826458243,0.34647691281649,0.371504698037466,0.354647848613235,0.347339186290859,0.347406860077116,0.307081224494734
2022-09-17,8d477c3fbe001f9d,bd06f1c2d7e6c4a0,c68c68efaa5ca6ef,d1c65d2cf2925ddd,Chidi Njokuani,Gregory Rodrigues,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.465479874779137,0.475684674068299,0.496735902154571,0.454529379580543,0.43336349688845,0.455351171424009,0.429200586614537
2022-09-17,8d477c3fbe001f9d,be73f75b52b06f14,601964f9654f911a,bbab3baf66128ae2,Tony Gravely,Javid Basharat,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.518349805184487,0.524243208101848,0.512844226404415,0.501195905250367,0.471599893732796,0.477897158546574,0.448855896315557
2022-09-17,8d477c3fbe001f9d,ce5ebaf8caf8c4a7,093e1f5bb73850be,8e9eb3fc86db0f7d,Anthony Hernandez,Marc-Andre Barriault,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.639277589205069,0.639037554591019,0.616669212910687,0.666291679771681,0.617019271480974,0.62453306319338,0.633769022787275
2022-09-17,8d477c3fbe001f9d,d9f5d05b07bae09e,38c7f72747f4f712,a08ddd04eaffd81d,Gillian Robertson,Mariya Agapova,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.502632019663237,0.498365184467721,0.504202127954965,0.506686065801721,0.486708887786108,0.464915409150763,0.47437684784891
2022-09-17,8d477c3fbe001f9d,df370b97ea49e6b4,65f09bacd3957381,efb96bf3e9ada36f,Cory Sandhagen,Song Yadong,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.430878472417654,0.445143951473771,0.46876991050175,0.42975589249111,0.452967310172244,0.456610921652369,0.454811561178032
2022-09-17,8d477c3fbe001f9d,ec0740be19b2ef90,4e30e4250cb08b61,cffb87059e645bd1,Loma Lookboonmee,Denise Gomes,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.519034928725419,0.522602239950905,0.516351319762653,0.516380705766475,0.449976051486075,0.446953577806978,0.452128753364915
2022-09-17,8d477c3fbe001f9d,f521ecde1e96a1bd,29af297d9f1de0f8,b8bbdeff718dbb7d,Damon Jackson,Pat Sabatini,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.393733626502343,0.40945877434715,0.414410369480357,0.38534785263122,0.363655651132913,0.40827450439928,0.393049622838695
2022-10-01,4f670b7972fa0a2e,1aedd959f1523a27,94426bb170c88115,da4628f173337902,Sodiq Yusuff,Don Shainis,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.809980499607975,0.810624077758682,0.804038193713891,0.822847884359567,0.799069624084324,0.782827884018309,0.77088566085879
2022-10-01,4f670b7972fa0a2e,330506571d2778b1,19c591115a58982c,fb3e61720be4690c,Viacheslav Borshchev,Mike Davis,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.431474318236084,0.438269284362694,0.432572113939195,0.400084583219127,0.41599175998801,0.428460847795384,0.44290297483885
2022-10-01,4f670b7972fa0a2e,63f6af6d5f7b82ad,5fa2974cbd18e05c,b67d6bacc68d4c92,John Castaneda,Daniel Santos,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.649980466971563,0.652706533474349,0.651026727338086,0.650171795598257,0.718352620262004,0.688927618007774,0.696580142238397
2022-10-01,4f670b7972fa0a2e,6c79db79da9ae874,325ad0dd9126d3df,d05412b513b19621,Randy Costa,Guido Cannetti,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.682124617180882,0.679235960881879,0.698384094130993,0.718494501577465,0.711452620138526,0.662165049433192,0.685096522302603
2022-10-01,4f670b7972fa0a2e,7d0d2cecab358ba1,a8283a4f415e1eb9,c6aee362c7a7d482,Francisco Trinaldo,Randy Brown,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.31037501406955,0.305986826148234,0.276070678600632,0.305609625156086,0.288695710892084,0.281287238239147,0.28204524655842
2022-10-01,4f670b7972fa0a2e,8c9ff13791378784,2f181c0467965b98,4e06913c91da5200,Brendan Allen,Krzysztof Jotko,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.526919467700388,0.522817420867563,0.484451774554917,0.494269854492711,0.458051001353566,0.452749510654878,0.469552737241549
2022-10-01,4f670b7972fa0a2e,a73e33dfce8fcfd8,b9f28e7045fdfce7,ec23c1be628d8057,Raoni Barcelos,Trevin Jones,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.641338102310656,0.628770072622802,0.603179349532564,0.650200018592911,0.68287694994556,0.650727916571694,0.635708670175425
2022-10-01,4f670b7972fa0a2e,ad59e2de1ab5c8d2,a78a87d8c2bbb1cb,af9efbfd63d39734,Julija Stoliarenko,Chelsea Chandler,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.383539169886112,0.385465463330827,0.384063767929129,0.374177357490903,0.429184756375056,0.407431595512953,0.487446312530559
2022-10-01,4f670b7972fa0a2e,d33814971932422a,7447e9f28508106a,c41d426cc7326d1b,Mackenzie Dern,Yan Xiaonan,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.617824348493846,0.615886495613241,0.627852974964079,0.628335022141995,0.598507722198897,0.57262455167519,0.565938790225568
2022-10-01,4f670b7972fa0a2e,de93fda66d203c26,98c23cb6da5b3352,e9a3aeb207578eea,Aleksei Oleinik,Ilir Latifi,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.335437538350913,0.339458782611211,0.313063204898697,0.32824101225626,0.318928871954344,0.331370675447603,0.299424817002294
2022-10-01,4f670b7972fa0a2e,ecc56a86a1eead9d,5580771f383e141f,ae7fe94f117f98cf,Jesse Ronson,Joaquim Silva,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.506508476353147,0.500225237913128,0.50662822786692,0.46037186448636,0.496780742505208,0.492787682536478,0.566914919888279
2022-10-15,49c29e57d4e2be6f,1af23e7aa71a1d17,d247691a6c0e9034,f2477cf43c4975cc,Cub Swanson,Jonathan Martinez,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.389614750190329,0.410492601427753,0.339110911113779,0.387456526858857,0.380750965497501,0.382647183480666,0.429601587224593
2022-10-15,49c29e57d4e2be6f,59695aae245cca73,67f272324a030d00,a495f599e787614f,Misha Cirkunov,Alonzo Menifield,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.378215237246008,0.382005628898373,0.367941962203015,0.40343853214946,0.395556834742642,0.422212403902275,0.351948227012042
2022-10-15,49c29e57d4e2be6f,60bd4d2878c85f70,e375cb5caf4717b6,e94085e821bd81de,Piera Rodriguez,Sam Hughes,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.555305437048403,0.554075370365872,0.543856446774862,0.546859167885513,0.504463053890835,0.523086716190432,0.507465620378524
2022-10-15,49c29e57d4e2be6f,759c55755d70f7ba,866fd7b1a6c90e7f,c878270af633eb11,Dusko Todorovic,Jordan Wright,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.640205899439409,0.63550212376604,0.608994348690243,0.656883427534736,0.682096760349472,0.661813791650299,0.668010635922782
2022-10-15,49c29e57d4e2be6f,8252a314c778b8e6,c0386644627a7ee5,cc351e408bbb7d43,Mana Martinez,Brandon Davis,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.495686717316568,0.474224023596592,0.535121419194052,0.499448592983257,0.563333587036737,0.568013392610046,0.56679858957377
2022-10-15,49c29e57d4e2be6f,84b04e8d6b251c54,0641c21bec209472,776d4262c4da38bf,Mike Jackson,Pete Rodriguez,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.46977752784718,0.45971956698283,0.419527979469287,0.472227106595826,0.516563813554928,0.445297378658689,0.482775518458122
2022-10-15,49c29e57d4e2be6f,860050f211b44d10,12585614e0ed2626,d4270315cbcf2569,Nick Maximov,Jacob Malkoun,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.477004192604183,0.475417057907408,0.474206290444452,0.477724113088286,0.45251424557427,0.488641411340766,0.471440819136314
2022-10-15,49c29e57d4e2be6f,904cf687d22bb486,36541f1e6c5d4955,e8b731feff72294b,Viviane Araujo,Alexa Grasso,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.451920051493511,0.463423655416843,0.485267918451863,0.434864813526112,0.433109138911582,0.446111141973868,0.398121743525229
2022-10-15,49c29e57d4e2be6f,96d4fe315722d1c1,2f13e4020cea5b38,eb8d8c2a95cfccb8,Raphael Assuncao,Victor Henry,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.351981919379312,0.364246916232179,0.337366106989734,0.358660301750311,0.412236518535823,0.395750933001435,0.393804401932529
2022-10-15,49c29e57d4e2be6f,b4bbc1b7efa770f5,11583163f45c7b31,791c8437b341fba5,Lucas Alexander,Joanderson Brito,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.445746521880208,0.441380999960796,0.435252950081704,0.44287068810169,0.444544853520616,0.456248840840431,0.441378333369953
2022-10-15,49c29e57d4e2be6f,fac560495e61d34c,077e3ace32b72be9,4461d7e47375a895,CJ Vergara,Tatsuro Taira,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.295036850755245,0.29726121816913,0.309748864042953,0.288379394783783,0.256278245011327,0.276798710062812,0.279251433891976
2022-10-22,885e7f70dcac0007,1b204fc28bb023e6,009c4420727149ea,369ea36e450ae62a,AJ Dobson,Armen Petrosyan,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.456895309956468,0.477262557310442,0.497792531700402,0.447438229084339,0.441949154563488,0.453983288658288,0.393305900646745
2022-10-22,885e7f70dcac0007,1e8c33b1917fe1b7,75353550928a7921,dee294e9717012c2,Muhammad Mokaev,Malcolm Gordon,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.821214282474418,0.817119245837987,0.789309277071519,0.842453701978132,0.855353363425069,0.82223067475389,0.797259693563856
2022-10-22,885e7f70dcac0007,1f0d4572e0facbea,c849740a3ff51931,cb696ebfb6598724,TJ Dillashaw,Aljamain Sterling,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.374976321689442,0.366871551780212,0.40578913717205,0.36872679502236,0.35861199583992,0.38726695994485,0.397179296854784
2022-10-22,885e7f70dcac0007,25f3e4fa781c1c8a,34ff304266360297,e872e9a9a902c045,Manon Fiorot,Katlyn Cerminara,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.529705093132574,0.524381376830071,0.5315811473512,0.512955372757159,0.588142530706947,0.563856007032385,0.592201217546819
2022-10-22,885e7f70dcac0007,2d36e2c10ee349fe,4126a78111c0855a,ea7e5bc78d9de658,Caio Borralho,Makhmud Muradov,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.518131093817514,0.504434791892316,0.518583129905993,0.532390890050284,0.59888100255933,0.58172254330482,0.590448665384572
2022-10-22,885e7f70dcac0007,4011cdf1f182804c,2eeaefbfc7f9fcff,351c4ec637380ad5,Lina Lansberg,Karol Rosa,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.165687140953965,0.177208766342896,0.204696643254032,0.154031043830123,0.118810309714631,0.152057736193106,0.12275365691926
2022-10-22,885e7f70dcac0007,523815acf1bb2420,07225ba28ae309b6,275aca31f61ba28c,Charles Oliveira,Islam Makhachev,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.492567385186238,0.516901253520075,0.489754968434368,0.489659451932848,0.402812347452322,0.443887701740602,0.401418485748919
2022-10-22,885e7f70dcac0007,5c3c4bcc6c746ca0,b50a426a33da0012,d661ce4da776fc20,Sean O'Malley,Petr Yan,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.517718191971684,0.515688089895467,0.463294097799058,0.513755784754088,0.58347543183639,0.554282237830006,0.584846409268485
2022-10-22,885e7f70dcac0007,69f39e5d959311b1,08af939f41b5a57b,72db2a14ffa73ece,Beneil Dariush,Mateusz Gamrot,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.508229616873008,0.498346284822054,0.459039075411975,0.501495743695612,0.475605744182413,0.462015994377367,0.553947423029719
2022-10-22,885e7f70dcac0007,cea6760d7bfbe19b,029e1293e609fd74,684d3aee255a3d09,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.583330132002282,0.585844153582126,0.581098112965755,0.59945321807016,0.602295423290108,0.572984848750108,0.559449244657564
2022-10-22,885e7f70dcac0007,d325a1483d78ae75,45f7cb591c3ab00b,b1b0729d27936f2f,Sean Brady,Belal Muhammad,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.468303492933198,0.467382402155841,0.485278641632217,0.483671054805072,0.47511050492141,0.461568264856484,0.474243167080971
2022-10-22,885e7f70dcac0007,f4d8266a42a41dff,0845c81e37d3bcb3,1091d4d957141094,Volkan Oezdemir,Nikita Krylov,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.574120088739781,0.58687094748126,0.603981361390794,0.572121755878228,0.569391123457875,0.566277673146535,0.558157776535204
2022-10-29,be5aab761c40ef35,44abbf6b947be6de,7f6ed67d3ed3c036,b15862fcd6ded451,Cody Durden,Carlos Mota,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.502855564139311,0.502199077349928,0.490590475673041,0.505367570953539,0.533207021909848,0.522561265681013,0.489407337166255
2022-10-29,be5aab761c40ef35,5b6bdaf89e493674,2b68d9f125d07b42,fc08099550072fe4,Jared Vanderaa,Waldo Cortes-Acosta,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.29468734369625,0.306901382504214,0.31279650716877,0.301243533274403,0.341922199570964,0.345715311839752,0.353445573406047
2022-10-29,be5aab761c40ef35,5dcba156bd13e0c3,3738e68d2261e60f,ab943cd2c3c17825,Andrei Arlovski,Marcos Rogerio de Lima,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.424192749947286,0.428754635090655,0.398079378832013,0.407100936218271,0.396687019878786,0.414206651848016,0.381102446332208
2022-10-29,be5aab761c40ef35,6a7db3750822d7be,147e70aa6cc48cfc,ca43de99b07b6b40,Tresean Gore,Josh Fremd,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.46166047024258,0.459201339670567,0.462477110332525,0.48062074489574,0.52932464102987,0.52701731110805,0.574133521152184
2022-10-29,be5aab761c40ef35,86dff1593d8b9a1f,971246648e162f0d,97cf1a2c7c5e7889,Chase Hooper,Steve Garcia,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.6047857922833,0.60414839202271,0.576242519610341,0.632577662444508,0.611677948023767,0.597221418446684,0.554999681857906
2022-10-29,be5aab761c40ef35,98b7dd0ddc52cffb,749f572d1d3161fb,e4277e87a789d687,Khalil Rountree Jr.,Dustin Jacoby,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.266581413771745,0.271547297847515,0.305993426058421,0.279116466352286,0.304424348107297,0.309405067663317,0.282400156265172
2022-10-29,be5aab761c40ef35,a554a72bb0377213,040a74bb0a465c54,751de04455cfaac0,Arnold Allen,Calvin Kattar,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.642370702893262,0.625237675813839,0.57243228969478,0.631144720181899,0.64275671659779,0.639387765365434,0.693729268097156
2022-10-29,be5aab761c40ef35,bf59d9f8bd9536f3,4b47e71384a9522f,b0d6a1d8ac3d563d,Tim Means,Max Griffin,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.438741722443764,0.428709854823821,0.407142469633161,0.421956267639547,0.4462849303272,0.439034119775407,0.444275935699178
2022-10-29,be5aab761c40ef35,d6d141afdd31c3f1,285ae0b4a68221f4,8d20d76af3f213ce,JunYong Park,Joseph Holmes,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.322276761691994,0.313091988187352,0.300407744829014,0.325759018771046,0.339194725412472,0.355848073757173,0.366804910958501
2022-10-29,be5aab761c40ef35,f32d918ee06cb83b,327d5f279895110d,547afe1017e72dbe,Roman Dolidze,Phil Hawes,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.460684850672776,0.457390968058213,0.462698803319727,0.464702472001878,0.484022749295593,0.500918209750677,0.489300916710209
2022-10-29,be5aab761c40ef35,fdb9d29cf0edc16a,5ec591b78349ba7e,69888118d968ba52,Christian Rodriguez,Joshua Weems,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.650254230508907,0.663365866181092,0.657222187974143,0.651202953219481,0.657924512042154,0.639532588935571,0.656525709640354
2022-11-05,756f45905fb20cb5,1535fb6549fa8bab,99bd51917728c25d,da0995f19b749cfa,Grant Dawson,Mark Madsen,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.738410469918402,0.739035209773517,0.704245930246052,0.744668458634888,0.73717962774395,0.737965174792198,0.755884374482991
2022-11-05,756f45905fb20cb5,2664805fde34fb1b,0a73acff6325c1e2,34e516ab361afb1c,Shayilan Nuerdanbieke,Darrick Minner,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.625315552906613,0.613013335413988,0.593828223145158,0.635182762256372,0.574338121155054,0.56153004465284,0.58080869264104
2022-11-05,756f45905fb20cb5,2ab395e21080b10a,773f7feacf96153e,bc711b6dd95c1af6,Benito Lopez,Mario Bautista,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.388482852886796,0.399668590806062,0.402584937562282,0.406270335520409,0.38812040641639,0.415033577885941,0.388389888775198
2022-11-05,756f45905fb20cb5,31cb98ce37fd87dd,1a54231796e24a3f,f6bcbd91b114ff58,Liudvik Sholinian,Johnny Munoz,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.330643086622613,0.341465860045924,0.357446178021696,0.310120919347117,0.310851400320181,0.351728690328441,0.317524729535916
2022-11-05,756f45905fb20cb5,3adecfc4727a8d73,6e9f40c706f91f32,f00ac08ab056af5d,Nate Maness,Tagir Ulanbekov,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.399855734841193,0.38958668597115,0.406956883673691,0.397991820673691,0.343129655160497,0.378730942319478,0.369980534413671
2022-11-05,756f45905fb20cb5,5475f5b6bad40989,9673a497a9da119a,d05cb1e8d1b885d8,Polyana Viana,Jinh Yu Frey,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.590052717094069,0.580659336916807,0.557844372075107,0.641859454699726,0.656269271263789,0.623380837656384,0.641136119318188
2022-11-05,756f45905fb20cb5,71afa8354da2491e,568bbad0eaced57c,f29a6350c69f4a33,Shanna Young,Miranda Maverick,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.224461622130069,0.228540632880768,0.249481745206317,0.210010628081447,0.229693342151323,0.272057993950715,0.219291543423806
2022-11-05,756f45905fb20cb5,abfc03893551ae73,3df5493bb279226f,cd2c4d30c6e13b47,Amanda Lemos,Marina Rodriguez,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.428841521017467,0.427252811977714,0.416092241400696,0.433549278180768,0.399693090215961,0.393707162952875,0.430695936776182
2022-11-05,756f45905fb20cb5,b279559f15ecf29b,84b3e7d38f2d2ec5,8a1f3b5c526cd6e6,Neil Magny,Daniel Rodriguez,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.519238178548802,0.525264519693736,0.510572865554774,0.528265634199853,0.498301908122959,0.508773382689052,0.558181539125897
2022-11-05,756f45905fb20cb5,b87ac039e3b13940,3eb4dc9a7d4ac906,4f3064faf17aa711,Ramona Pascual,Tamires Vidal,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.343483144334874,0.352772514801277,0.37468313072043,0.327539658866369,0.411430516004324,0.42125634584138,0.42532131234962
2022-11-05,756f45905fb20cb5,cfca30d3ef3c86b9,60a42bf82447c919,760a55d5b6098cbe,Jake Hadley,Carlos Candelario,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.704527365256289,0.701136776983517,0.688608116042094,0.721472602263474,0.726315158196941,0.679645469239067,0.716526336311536
2022-11-12,b3b6e80b7d5f8f0d,04f32bb0c0d3a8cc,1338e2c7480bdf9e,e5549c82bfb5582d,Israel Adesanya,Alex Pereira,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.744759559355867,0.741458288360455,0.705195384969679,0.74037073296038,0.735446210052148,0.718389529179777,0.746121179182367
2022-11-12,b3b6e80b7d5f8f0d,09afa6ce4747a1a2,45f0cc9d18f35137,f2688492b9a525a3,Chris Gutierrez,Frankie Edgar,1,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.695045305891121,0.67875516180153,0.652062196282419,0.714915459591477,0.715257355038283,0.711774972866088,0.746108662558217
2022-11-12,b3b6e80b7d5f8f0d,1f922cfe6178e830,37ed1ab2f8b819f4,b6452706b373eea1,Brad Riddell,Renato Moicano,0,2022,2012-01-14,2021-12-18,0.003,1.13990173070693,0.435201789957266,0.439689019896993,0.417154394920149,0.407171362471116,0.40670632125627,0.464585415668103,0.416665321798793
