date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,current_logistic_probability,previous_bayesian_probit_probability,bayesian_logistic_probability,bayesian_logistic_lower_probability,bayesian_logistic_upper_probability,selected_logistic_bayesian_blend_probability
2023-03-11,35080a7f406f9ab3,e9c6bac0d1a5ec0f,0c25d0a5e8cdbf19,d35f734c56a89103,Lukasz Brzeski,Karl Williams,0,0.666838050056321,0.722927799459583,0.692874960660158,0.638542853532378,0.745979189650931,0.681200268143638
2023-03-11,35080a7f406f9ab3,8d5b88e0ff253617,71171fc96445bf65,82529ce93cd9a2cf,Vitor Petrino,Anton Turkalj,1,0.512609626202718,0.468382495009141,0.493050926044184,0.430129927758883,0.558341647765082,0.501926372921783
2023-03-11,35080a7f406f9ab3,2c58a97f2fe6c985,bc711b6dd95c1af6,d05412b513b19621,Mario Bautista,Guido Cannetti,1,0.806676181981867,0.795231548483126,0.828174970757145,0.761919551088207,0.882553824533097,0.818664083008755
2023-03-11,35080a7f406f9ab3,b9539d5e379b3edc,0fd5f4b838e890cc,f2477cf43c4975cc,Said Nurmagomedov,Jonathan Martinez,0,0.614581118430707,0.59211033057217,0.623001106614768,0.530553882110054,0.706505959187543,0.61918951285666
2023-03-11,35080a7f406f9ab3,d6945828f5fa7492,1091d4d957141094,a67f5afa8d6a1b80,Nikita Krylov,Ryan Spann,1,0.546981103445253,0.553288162044548,0.548184719118059,0.456101003483042,0.635560010046068,0.547638664286715
2023-03-11,35080a7f406f9ab3,3b561a154aa2bbb2,279566840aa55bf2,c0badf3243907e59,Alexander Volkov,Alexandr Romanov,1,0.541012159336185,0.581943361677961,0.570903670691766,0.470579572920183,0.66528873765794,0.557391462553172
2023-03-11,35080a7f406f9ab3,0ccd2593c88209e4,c03520b5c88ed6b4,d661ce4da776fc20,Merab Dvalishvili,Petr Yan,1,0.516578620484323,0.49170105691475,0.511839751261202,0.398197215573522,0.622086908721525,0.513990262079293
2023-03-18,e4bb7e483c4ad318,53d6d5ad08ac0694,4798e823ada58fe9,aa0c573da7119292,Veronica Hardy,Juliana Miller,1,0.2763745069319,0.337576216863384,0.292814496209443,0.196956613753844,0.396855978206769,0.285284222971217
2023-03-18,e4bb7e483c4ad318,8a3e7085e8e5a6e9,12f91bfa8f1f723b,528b071cf3da7c56,Joanne Wood,Luana Carolina,1,0.410068710962648,0.468084360921339,0.398518574528347,0.326860424576184,0.478922701544019,0.403746123486774
2023-03-18,e4bb7e483c4ad318,6068385c48de6801,60a42bf82447c919,dee294e9717012c2,Jake Hadley,Malcolm Gordon,1,0.698308663074482,0.648330013346448,0.701145943097109,0.632288398359434,0.763623322591823,0.699860463855469
2023-03-18,e4bb7e483c4ad318,38094db8e3539cba,866fd7b1a6c90e7f,a93f94c923c3a9cb,Dusko Todorovic,Christian Leroy Duncan,0,0.50487943093697,0.483681853649069,0.490081934624503,0.416475665969335,0.564190746240811,0.496795495602436
2023-03-18,e4bb7e483c4ad318,533984c3ff4b4858,396fe87b84ac2e1c,f2f140ce7532e327,Lerone Murphy,Gabriel Santos,1,0.68723792496963,0.644870874070693,0.69325710774555,0.620323343299232,0.759538380432529,0.690533981096267
2023-03-18,e4bb7e483c4ad318,f40ac11da3bd7f8e,65adf3856c4d9256,75353550928a7921,Jafel Filho,Muhammad Mokaev,0,0.147922776528659,0.145629378946927,0.13227918472985,0.0941017572897063,0.177383528407559,0.139195990295684
2023-03-18,e4bb7e483c4ad318,9f8cf5ac0807d64e,8b6e5dc2ba1edbe7,c739c2995a275314,Sam Patterson,Yanal Ashmouz,0,0.583665188923889,0.585490660622046,0.597790465802963,0.552393636015452,0.63981741787526,0.591399922288656
2023-03-18,e4bb7e483c4ad318,cdaf65287d9a0ecb,a0e6753c42698f13,fd406a32a6fb3a29,Omar Morales,Chris Duncan,0,0.37154571537535,0.361009203800321,0.348505553034255,0.289335420178407,0.411991257238183,0.358879553598589
2023-03-18,e4bb7e483c4ad318,13f5be7a2ea5577e,87a1dc546b1c5caf,b8a85389d115e35a,Makwan Amirkhani,Jack Shore,0,0.163047053667134,0.142053574932912,0.140411913662231,0.0943100740624495,0.194312196805968,0.150338309886794
2023-03-18,e4bb7e483c4ad318,5e9c027fb24efc2b,327d5f279895110d,7acbb0972e75281a,Roman Dolidze,Marvin Vettori,0,0.441682428220922,0.381241337313433,0.402008501026134,0.317454528847659,0.488973262158075,0.419883837593103
2023-03-18,e4bb7e483c4ad318,dd9cbf6d6284de26,04835018f90b118c,8e1f36476ef02a6a,Casey O'Neill,Jennifer Maia,0,0.757745496079431,0.711260252184603,0.758183210292165,0.678583435125603,0.826573953741164,0.757984670348994
2023-03-18,e4bb7e483c4ad318,019b4d006800504b,a331233f597090a5,fd55393021a8c255,Bryan Barberena,Gunnar Nelson,0,0.409286286967802,0.440426019589954,0.394669401065209,0.280484252011415,0.516957015169353,0.40127996516381
2023-03-18,e4bb7e483c4ad318,90a83875e1d11238,9e8f6c728eb01124,c814b4c899793af6,Justin Gaethje,Rafael Fiziev,1,0.488107644245781,0.547887467909332,0.507570203540022,0.410533850060774,0.606334179677456,0.498738639526819
