date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,evaluation_year,training_start,training_through,selected_c,calibration_slope,current_model_probability,selected_rankings_probability,all_rankings_probability,expanded_history_probability,expanded_history_features_changed,expanded_history_all_rankings_probability,market_probability,book_count,fixed_equal_logit_blend_probability,blend_probability,blend_status,selected_gamma
2024-11-02,3ab0df1ddd5f1dc2,f0723cda67db3954,38c5817ade8a8014,5c637af9472ae7cc,Ivana Petrovic,Jamey-Lyn Horth,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.481138658189806,0.504530477387088,0.514445395110125,0.500652397509516,True,0.522643538308536,,,,,,
2024-11-02,3ab0df1ddd5f1dc2,f93b074dfd47b4b4,1a2bf44edb8055b6,1effd880e1f1bb30,Serhiy Sidey,Garrett Armfield,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.43442597572942,0.437824824812384,0.439606213605274,0.347378683214643,True,0.358822881349937,,,,,,
2024-11-09,585f9ffdb0cd0466,154138c8fc89c315,6ac9bc2953c47345,d549cefc7c54ab78,Gerald Meerschaert,Reinier de Ridder,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.652288426279103,0.617528750819044,0.615432547379257,0.666213586355926,True,0.627874573356644,,,,,,
2024-11-09,585f9ffdb0cd0466,32f2965b4f4c4ebf,9f5e3c20ce40b344,bd532e9a2b93870c,Klaudia Sygula,Melissa Mullins,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.588805783104205,0.593288357370165,0.605698877736805,0.616493254718952,True,0.62803455272857,,,,,,
2024-11-09,585f9ffdb0cd0466,582846744e379178,147e70aa6cc48cfc,6d48a2df51749d91,Tresean Gore,Antonio Trocoli,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.625738313880827,0.628247829863042,0.633188563343681,0.647462347753203,True,0.652743794909358,,,,,,
2024-11-09,585f9ffdb0cd0466,6b9ed3867dd42b3b,4aa58269d0664b5b,feedf3053472fe56,Matthew Semelsberger,Charles Radtke,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.473674252351826,0.441833782686961,0.452269806126423,0.491180088410553,True,0.479607246819561,,,,,,
2024-11-09,585f9ffdb0cd0466,6fd1edb58d271f7c,bf7ad5628363eec9,da22387a0407a2dc,Cody Stamann,Da'Mon Blackshear,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.438814744789036,0.474783996339203,0.451842685709193,0.500739943292614,True,0.501158613586626,,,,,,
2024-11-09,585f9ffdb0cd0466,73f451d894a1d4ca,7ee0fd831c0fe7c3,84b3e7d38f2d2ec5,Carlos Prates,Neil Magny,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.626510530727975,0.596032433166898,0.589820107170153,0.588392969249886,True,0.544360218292286,,,,,,
2024-11-09,585f9ffdb0cd0466,c31d9cac7534d879,38c7f72747f4f712,a3a542074109b347,Gillian Robertson,Luana Pinheiro,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.750621405373382,0.736910180542116,0.728857982157336,0.702643210255222,True,0.689327840574646,,,,,,
2024-11-09,585f9ffdb0cd0466,c9d2a718f39274c0,03dee485905dbc9f,8adcbd525fab8d9b,Zachary Scroggin,Elizeu Zaleski dos Santos,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.440198188660009,0.468422039606821,0.493406697283857,0.388253286570481,True,0.440506099997252,,,,,,
2024-11-09,585f9ffdb0cd0466,e62033cb1e79aa81,cffb87059e645bd1,d7c3816669784109,Denise Gomes,Karolina Kowalkiewicz,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.661255554385585,0.587258154011029,0.594687118322972,0.677968277001425,True,0.608497516391756,,,,,,
2024-11-09,585f9ffdb0cd0466,e6685759ed2af90d,8173f134396cb971,96924b0019b3aff1,Cortavious Romious,Gaston Bolanos,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.549932492894013,0.558135694810176,0.561266335887042,0.545663527460763,True,0.564862482544222,,,,,,
2024-11-09,585f9ffdb0cd0466,ea6427379a83bd01,841695e02c99a521,866fd7b1a6c90e7f,Mansur Abdul-Malik,Dusko Todorovic,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.627527698661742,0.640756770716812,0.63003431418986,0.646525903630587,True,0.659266880576774,,,,,,
2024-11-16,daff32bc96d1eabf,00414fc5519233b4,3d074044a33825e7,9e50097a89442158,Ramiz Brahimaj,Mickey Gall,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.525059437088673,0.541922353854561,0.521305213290639,0.490434799090727,True,0.493052935357252,,,,,,
2024-11-16,daff32bc96d1eabf,2a930e2d7e1f87a9,c0ac37a4a1133da9,f2477cf43c4975cc,Marcus McGhee,Jonathan Martinez,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.421539246570364,0.417565140847125,0.412021333687456,0.522995288214004,True,0.488578092336111,,,,,,
2024-11-16,daff32bc96d1eabf,35c8223cc967fe0a,29af297d9f1de0f8,d1941565abf50b16,Damon Jackson,Jim Miller,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.524391181758074,0.457419137713132,0.494344392467848,0.522167852586185,True,0.501702211660487,,,,,,
2024-11-16,daff32bc96d1eabf,40e2a7b65794ac05,4798e823ada58fe9,de594b35c45c2e9a,Veronica Hardy,Eduarda Moura,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.383729690929169,0.379460836370663,0.382103827450986,0.341281147768539,True,0.343421230018568,,,,,,
2024-11-16,daff32bc96d1eabf,4f4189009a190e35,07225ba28ae309b6,4b93a88f3b1de35b,Charles Oliveira,Michael Chandler,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.835097317642338,0.8373383923022,0.827700451444969,0.861569476861973,True,0.85058564313142,,,,,,
2024-11-16,daff32bc96d1eabf,55eebc2ee92bf00a,93b2b7caa457cbea,9c393e836a852f30,James Llontop,Mauricio Ruffy,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.410015405448293,0.407719477499655,0.408634375324059,0.411401023092146,True,0.397949868197787,,,,,,
2024-11-16,daff32bc96d1eabf,6c1faa6284428e5d,25f9a5f3e8a52618,c9cf753cfdf77fc2,Jhonata Diniz,Marcin Tybura,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.595977691152478,0.567391915936897,0.52206640760348,0.563406879982449,True,0.50043037590621,,,,,,
2024-11-16,daff32bc96d1eabf,8545a2495db16538,36541f1e6c5d4955,9d62c2d8ee151f08,Viviane Araujo,Karine Silva,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.330284229579482,0.330371764247282,0.338667658042363,0.296858257987604,True,0.309700260602891,,,,,,
2024-11-16,daff32bc96d1eabf,9676a4e9362e4bfd,6b56e94a59b7b134,f4d92416da98804b,Oban Elliott,Bassil Hafez,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.683080336962908,0.700300525572733,0.694685190259828,0.788503570107646,True,0.781147203953,,,,,,
2024-11-16,daff32bc96d1eabf,b35e47f2f58ef026,07f72a2a7591b409,d28dee5c705991df,Jon Jones,Stipe Miocic,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.771669525783524,0.767721158954909,0.827947937190197,0.764287699864549,True,0.828614777498905,,,,,,
2024-11-16,daff32bc96d1eabf,c565e2baa27cc7e5,15ea371202eb25e1,ffe9703408fb5964,Roberto Romero,David Onama,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.365967492078973,0.375070214027177,0.381668965824692,0.294499287410024,True,0.311106571916537,,,,,,
2024-11-16,daff32bc96d1eabf,cfd3e62c638fbd1f,35673bf5204524ee,eabf206b162b3b83,Bo Nickal,Paul Craig,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.821666665828817,0.809928990928931,0.825081582750029,0.805401629076601,True,0.814680894418618,,,,,,
2024-11-23,e955046551f8c7dd,02ec66f311dce539,0845c81e37d3bcb3,9014c02eff8b3d62,Volkan Oezdemir,Carlos Ulberg,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.43621833964149,0.469493526448577,0.472796115779348,0.430725575861674,True,0.467050396286155,,,,,,
2024-11-23,e955046551f8c7dd,38f1c83c19e99fa2,88be62d6c1e6dadb,bb2c3c3a466224af,Jose Ochoa,Lone'er Kavanagh,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.522188754570698,0.523554094917329,0.523152148053465,0.429525970336384,True,0.427510549144941,,,,,,
2024-11-23,e955046551f8c7dd,56d2c00dfd391fcf,6967153c7edb4d87,8a65fd9ba31fd3f7,Ozzy Diaz,Zhang Mingyang,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.312582288280845,0.307141173495375,0.31233051061903,0.298938132736686,True,0.302332847053654,,,,,,
2024-11-23,e955046551f8c7dd,5dab54e34c2cfe01,17cb6d8e8187f304,798e48f9e7f6ba22,Nyamjargal Tumendemberel,Carlos Hernandez,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.58653047595476,0.609560662767763,0.607312669948265,0.58933218858949,True,0.613910250473983,,,,,,
2024-11-23,e955046551f8c7dd,64d6d51219e0664c,2997e7fe3c9d3d4a,a6eb54ae17a551be,Wang Cong,Gabriella Fernandes,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.649516263383702,0.655404195690813,0.651095986790125,0.596068765591279,True,0.605464475707764,,,,,,
2024-11-23,e955046551f8c7dd,828de4f5585c908c,296a120cb880477b,3be16d817b36098b,Kiru Sahota,DongHun Choi,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.497578871361902,0.497786466552063,0.498633350726656,0.501044363093936,False,0.502109014804383,,,,,,
2024-11-23,e955046551f8c7dd,86a2f07e0bf20297,37f560436d745c18,8c1ca54b5089d199,Nikolas Motta,Maheshate,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.437834587310926,0.428761996109431,0.426252028015097,0.425326356323933,True,0.411992484572119,,,,,,
2024-11-23,e955046551f8c7dd,9c207acb12c17a67,8677e67a75d65b8e,a474aade8eb3a8f0,Baergeng Jieleyisi,SuYoung You,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.533433506202722,0.534592642916355,0.533864619240417,0.534707811011869,False,0.535342535621336,,,,,,
2024-11-23,e955046551f8c7dd,baee9b2491c986e2,c940b42df95bbd28,d683f4870742b273,Feng Xiaocan,Shi Ming,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.63603701725339,0.640569884258851,0.63664833381605,0.636138186083453,False,0.637218832074321,,,,,,
2024-11-23,e955046551f8c7dd,bec57d7cce0e6257,32490e80ddab1e5a,447f9858ae78f921,Song Kenan,Muslim Salikhov,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.42288472084645,0.432821545906778,0.45510814014528,0.420342970438371,True,0.446066776653708,,,,,,
2024-11-23,e955046551f8c7dd,f0c4aff7dd1ec4e9,c41d426cc7326d1b,d25240135aee03e5,Yan Xiaonan,Tabatha Ricci,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.340892793736634,0.375285962458102,0.419850625296966,0.366623847114497,True,0.43758043333979,,,,,,
2024-11-23,e955046551f8c7dd,f53573316a4f349f,aa72b0f831d0bfe5,d661ce4da776fc20,Deiveson Figueiredo,Petr Yan,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.510556988614985,0.513560553429608,0.487579389062371,0.476892418290807,True,0.463769931080228,,,,,,
2024-11-23,e955046551f8c7dd,f5f28a8b472b8012,32feae6d9a1e5047,86bace9e4ad85542,Quang Le,Xiao Long,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.364304236853555,0.345257626049103,0.349534144754952,0.375091452172485,True,0.360052861693702,,,,,,
2024-12-07,ad23903ef3af7406,0292b9c31c0089ac,242d36d241b43c12,d9c6f19f958643e9,Kron Gracie,Bryce Mitchell,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.165133005101311,0.144575626827804,0.146264794097177,0.132423953295805,True,0.117815125760014,,,,,,
2024-12-07,ad23903ef3af7406,089388c9f00ce9c6,583ee11abddfc581,e93b04e308913c2e,Nate Landwehr,Dooho Choi,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.503288828202849,0.451932497272595,0.466267284201484,0.563568262167645,True,0.522568810374559,,,,,,
2024-12-07,ad23903ef3af7406,0f16d83859d608c7,3a8176e15b9887c1,cad24459b28592ca,Chris Weidman,Eryk Anders,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.611217833865928,0.695441616900482,0.642248865302477,0.549719444942227,True,0.59705233759064,,,,,,
2024-12-07,ad23903ef3af7406,1569186ee820ea87,01afe0916a40c7c5,442c9011034ae1fd,Shavkat Rakhmonov,Ian Machado Garry,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.644193819832972,0.650445513898233,0.668172600836989,0.66804568796018,True,0.688983163397313,,,,,,
2024-12-07,ad23903ef3af7406,4914f7bd073c6359,40f3cb27fc7305a1,6d4b63c767106d3a,Themba Gorimbo,Vicente Luque,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.535308104344819,0.510826382074865,0.509485153539306,0.496945808336921,True,0.467733695087094,,,,,,
2024-12-07,ad23903ef3af7406,72b12a837290b327,971246648e162f0d,c47df9303d318c67,Chase Hooper,Clay Guida,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.862747625489949,0.855613705048637,0.851779727354518,0.8698096728315,True,0.860689138871688,,,,,,
2024-12-07,ad23903ef3af7406,7c0d0a28a8fba102,c6aee362c7a7d482,f626118b6da0e020,Randy Brown,Bryan Battle,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.491643596417343,0.461994116068839,0.456544812917725,0.513167927936556,True,0.476719777498668,,,,,,
2024-12-07,ad23903ef3af7406,97caf8fca9d9603b,2e19380f34871c6a,d4c9dcd330403612,Dominick Reyes,Anthony Smith,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.534120474146584,0.555067547679115,0.544168531979404,0.53038684750173,True,0.535102344002957,,,,,,
2024-12-07,ad23903ef3af7406,a5c57b0f49e9f61c,b0d6a1d8ac3d563d,c58f51dedb310998,Max Griffin,Michael Chiesa,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.44608622592985,0.363336515003585,0.402468915081673,0.484852729579789,True,0.449879416333596,,,,,,
2024-12-07,ad23903ef3af7406,d38029cf47e54cf7,17e97649403ba428,7f6ed67d3ed3c036,Joshua Van,Cody Durden,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.65195818561508,0.654682655117446,0.621142549546069,0.63862479699731,True,0.603162239659948,,,,,,
2024-12-07,ad23903ef3af7406,df30514e0674d598,76e2870ffafbe38f,cb696ebfb6598724,Movsar Evloev,Aljamain Sterling,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.533071277026456,0.532216414159775,0.559395286871475,0.618517810937946,True,0.621780070165869,,,,,,
2024-12-07,ad23903ef3af7406,e761c5009c09b295,a0f0004aadf10b71,d33da8a3d82bdb62,Alexandre Pantoja,Kai Asakura,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.770515404956796,0.827876927309727,0.87640527864916,0.82977992886873,True,0.908343834256512,,,,,,
2024-12-07,ad23903ef3af7406,eb94412f15c62650,0c25d0a5e8cdbf19,8667caa0451d245b,Lukasz Brzeski,Kennedy Nzechukwu,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.271336723609641,0.268333989447574,0.28342258499438,0.304575302575876,True,0.30808067596474,,,,,,
2024-12-07,ad23903ef3af7406,f706508c52f337a6,279566840aa55bf2,787bb1f087ccff8a,Alexander Volkov,Ciryl Gane,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.443258929438716,0.435114342070924,0.425128116602447,0.409778253888825,True,0.400702695993982,,,,,,
2024-12-14,72c9c2eadfc3277e,00c6a2ef07ca51da,b9437600497350f3,dc9572dd6ec74859,Joaquin Buckley,Colby Covington,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.561410794002594,0.540145334943593,0.523901616195461,0.561998538663589,True,0.519476436380512,,,,,,
2024-12-14,72c9c2eadfc3277e,1a635a5e4551e7d5,294aa73dbf37d281,5d1b7e3dd9e11074,Bruno Silva,Manel Kape,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.41247544024375,0.340177595229944,0.305103158914794,0.345487333028058,True,0.25691603708499,,,,,,
2024-12-14,72c9c2eadfc3277e,2b6a75175bbca4e9,3e8118c1ab52f211,b4b496ec2197ee3e,Tuco Tokkos,Navajo Stirling,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.40484606606932,0.396970683287847,0.399144184008043,0.343165467780608,True,0.325858513132187,,,,,,
2024-12-14,72c9c2eadfc3277e,5238f6470d0557fb,0232cabbc30a2372,850266b3dc4e506e,Adrian Yanez,Daniel Marcos,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.380344558421756,0.398263797554662,0.39086929895157,0.351146241617937,True,0.368142855038671,,,,,,
2024-12-14,72c9c2eadfc3277e,7521015554088962,aa171d55d4b5208f,d247691a6c0e9034,Billy Quarantillo,Cub Swanson,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.51823211012962,0.433127913933637,0.483439323414297,0.605712237292173,True,0.56756629210601,,,,,,
2024-12-14,72c9c2eadfc3277e,7b1bc4ff776f12c1,71171fc96445bf65,e4277e87a789d687,Vitor Petrino,Dustin Jacoby,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.6466841592009,0.654574851069248,0.656088711419655,0.611850626690925,True,0.631314495874881,,,,,,
2024-12-14,72c9c2eadfc3277e,9c24c03131d5b49a,511e82663651438d,ee18ff42063174df,Michael Johnson,Ottman Azaitar,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.617044508011067,0.683966602183115,0.6448020011002,0.608130020445499,True,0.637381080394509,,,,,,
2024-12-14,72c9c2eadfc3277e,b0be38110c2d8b84,58bbef3770bb2dfc,7cbf7c78d3b34218,Joel Alvarez,Drakkar Klose,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.56355427259257,0.587396416255421,0.592729665679016,0.584981585200493,True,0.605004353976097,,,,,,
2024-12-14,72c9c2eadfc3277e,b40e4deb48658851,113df4fde64735c6,c5ccd878231c5407,Davey Grant,Ramon Taveras,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.401089216156661,0.363421543381347,0.364587811433227,0.451554814044802,True,0.409812287613066,,,,,,
2024-12-14,72c9c2eadfc3277e,cf258c17234d649e,46e0d677f91bacc0,9256f591b30c073e,Miles Johns,Felipe Lima,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.458232739680382,0.444636771908313,0.446298065586808,0.52619626910043,True,0.512859499436459,,,,,,
2024-12-14,72c9c2eadfc3277e,e5f9d59d00fe3c73,5c637af9472ae7cc,f29a6350c69f4a33,Jamey-Lyn Horth,Miranda Maverick,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.264434215704948,0.250541610041382,0.277412470662415,0.268415253433231,True,0.278479888114977,,,,,,
2024-12-14,72c9c2eadfc3277e,ebeeed2595266bbc,4682bc59d5f55145,d2f43cfaf8ca3560,Sean Woodson,Fernando Padilla,1,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.491526381746602,0.481606976876008,0.469250865130395,0.547242624179769,True,0.525211056720933,,,,,,
2024-12-14,72c9c2eadfc3277e,edf7ce89ad672e85,971dba22c622af12,e375cb5caf4717b6,Josefine Knutsson,Piera Rodriguez,0,2024,2014-01-04,2023-12-16,0.003,1.10229922185938,0.591067724880282,0.604177574865338,0.593282428243541,0.585190896388471,True,0.589651408719362,,,,,,
2025-01-11,81ddc98fceb30086,03c1865919daeaa4,5ec591b78349ba7e,d3f89fa685bd8420,Christian Rodriguez,Austin Bashi,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.674266756950976,0.653399275583287,0.647538080931854,0.624957431626337,True,0.599885496268829,,,,,,
2025-01-11,81ddc98fceb30086,192619174bd1ad77,af65aa688d13eedf,ca28cdf526d6b6e9,Joe Solecki,Nurullo Aliev,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.436216811656052,0.392957946547206,0.39321603254461,0.421715488032446,True,0.39155127324259,,,,,,
2025-01-11,81ddc98fceb30086,32cc31b76b32ade1,64facb6cc564262d,681399317dbf4701,Punahele Soriano,Uros Medic,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.315115925970143,0.317239386809205,0.32370457478993,0.324478739446652,True,0.324289834372796,,,,,,
2025-01-11,81ddc98fceb30086,54fa6e32330a8cca,cfc3e7bb44685289,d945aae53e3e54e6,Trey Ogden,Thiago Moises,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.470146566440701,0.498956747814708,0.502948665955248,0.467498790558628,True,0.490937710647887,,,,,,
2025-01-11,81ddc98fceb30086,58eda5a58a89f739,85497ffd934ecf7e,9fe7af8b3fbe00a0,Jacobe Smith,Preston Parsons,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.291985648784412,0.303035564948701,0.304461666590959,0.400843425662658,True,0.416949664516912,,,,,,
2025-01-11,81ddc98fceb30086,817cd15077a9419e,0abcf6bc47191219,6e344b71421103da,Bruno Lopes,Magomed Gadzhiyasulov,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.363706297615281,0.350640247614211,0.351276730908768,0.403808746582146,True,0.391095957389169,,,,,,
2025-01-11,81ddc98fceb30086,8a3281b0d7c168af,53c10176e3bc7416,84f727cf0166d6f2,Felipe Bunes,Jose Johnson,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.216587583617469,0.208929582581271,0.208887088760227,0.212463507838376,True,0.212296282241689,,,,,,
2025-01-11,81ddc98fceb30086,8d68863242695224,260bd4cef10b033f,9384e71bca6c409d,Ihor Potieria,Marco Tulio,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.561437526376493,0.543430602432919,0.5440361826938,0.470676068894068,True,0.456114128322717,,,,,,
2025-01-11,81ddc98fceb30086,a2a5809ed8a01b45,64d47ef881a437a4,eae431e70064e046,Cesar Almeida,Abdul Razak Alhassan,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.652575468315739,0.680340184896453,0.665193073370563,0.6181600780826,True,0.63137261050807,,,,,,
2025-01-11,81ddc98fceb30086,aa38e39397dbea72,5442f1bc4b47eaf3,9d83f6da776ff7d6,Chris Curtis,Roman Kopylov,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.464684934255709,0.450935626204525,0.478501702555268,0.417595294651507,True,0.447194731422375,,,,,,
2025-01-11,81ddc98fceb30086,b33e3a6d15700bb1,e4faa79383c9f214,fc0a4053eb8a3a59,Ernesta Kareckaite,Nicolle Caliari,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.641643093151402,0.647766175801005,0.644977267421225,0.543883422323806,True,0.545368611119261,,,,,,
2025-01-11,81ddc98fceb30086,ce4fc800a7456d18,6d1bffff14897645,a53d30163304aa6e,Santiago Ponzinibbio,Carlston Harris,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.555584574683165,0.593234288787758,0.576836660003087,0.539345119766423,True,0.564970089301791,,,,,,
2025-01-11,81ddc98fceb30086,f01851055b8309e0,6c9b66b43663f2f7,745fa7b605f8e2da,Viktoriia Dudakova,Fatima Kline,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.412258412055872,0.43067968731006,0.430552516291941,0.44508842350414,True,0.468898778408218,,,,,,
2025-01-11,81ddc98fceb30086,f46308108eb9261a,7447e9f28508106a,beecb672a279223e,Mackenzie Dern,Amanda Ribas,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.323331302682667,0.355449984570873,0.357406534314641,0.328945229987478,True,0.367396128458235,,,,,,
2025-01-18,39f68882def7a507,340fcdcabc49f142,06e4245d16fc5315,351c4ec637380ad5,Ailin Perez,Karol Rosa,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.713785977425471,0.682156999907877,0.644816973779414,0.668471903347553,True,0.593496999803311,,,,,,
2025-01-18,39f68882def7a507,54d48b33e7240452,41e83a89929d1327,e2f6b2769aaedd6c,Jailton Almeida,Serghei Spivac,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.742318679834841,0.753365608124396,0.747921431559314,0.735065181282683,True,0.75501833488271,,,,,,
2025-01-18,39f68882def7a507,69d63c057aebffaf,3a46b268013afede,d549cefc7c54ab78,Kevin Holland,Reinier de Ridder,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.542880146372571,0.550797185139701,0.529682550692449,0.589470869339508,True,0.57607551473069,,,,,,
2025-01-18,39f68882def7a507,938081fae11dcbbf,23dec7c47cb418f8,3bc3f60b21cddc6a,Zachary Reese,Azamat Bekoev,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.665804188435654,0.677166454565701,0.675800617095027,0.678817656669722,True,0.68861466286916,,,,,,
2025-01-18,39f68882def7a507,959fea398ffa5778,009341ed974bad72,5444c5a201d3ee5a,Jiri Prochazka,Jamahal Hill,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.419866554200201,0.402291469564432,0.414556768389805,0.369863489256683,True,0.381723706204186,,,,,,
2025-01-18,39f68882def7a507,95ba27bea09cd84e,b6c37948cb226e8c,cd3d7e37ff2d679c,Benardo Sopaj,Ricky Turcios,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.575926215584798,0.587431963592754,0.581286525136649,0.568635026485587,True,0.569868655082088,,,,,,
2025-01-18,39f68882def7a507,a6db8eb1fb3eebf2,07a74004d964c7f4,ef5dcb10d2bd4b0f,Billy Elekana,Bogdan Guskov,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.514999505943282,0.466018244243604,0.434723042771727,0.539689677136885,True,0.456624062598993,,,,,,
2025-01-18,39f68882def7a507,aa3fca085d476636,99bd51917728c25d,f53d4f21d1b5f2dc,Grant Dawson,Diego Ferreira,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.770337305540929,0.777606025791698,0.77077186467096,0.811391506128899,True,0.812892702937887,,,,,,
2025-01-18,39f68882def7a507,d14f98b24691d082,6e743a33d56bdaa4,b9f28e7045fdfce7,Payton Talbott,Raoni Barcelos,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.795764279861195,0.823583795756912,0.818502348627216,0.754718449091686,True,0.792892195891151,,,,,,
2025-01-18,39f68882def7a507,daef1691c7d6b1e4,275aca31f61ba28c,b6452706b373eea1,Islam Makhachev,Renato Moicano,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.822043795609109,0.822794610176408,0.854107568089578,0.808550408481334,True,0.850554913666226,,,,,,
2025-01-18,39f68882def7a507,e294a1e5723011db,b62d5280966b2460,f00ac08ab056af5d,Clayton Carpenter,Tagir Ulanbekov,0,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.500152503456089,0.486008836005957,0.461964470160306,0.509919880132546,True,0.456720201276954,,,,,,
2025-01-18,39f68882def7a507,e5e3d396a9b1c5ae,a54660deb6a8489c,d8c811df0386d5e8,Muin Gafurov,Rinya Nakamura,1,2025,2015-01-03,2024-12-14,0.01,1.09528416513599,0.455091896381661,0.434612372303109,0.437364430042592,0.4509730340073,True,0.420961254841191,,,,,,
