date,fight_url,event_url,fighter_url,opponent_url,fighter,opponent,result,method,division,round,time,time_format,total_fight_time,source_card_index,bout_order,emit_training_target,history_source,knockdowns,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,takedowns_landed,takedowns_attempts,sub_attempts,reversals,control
2016-06-24,https://external-mma.invalid/fight-details/external_04aad087055aaf3459894ceabdea8603,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_10d985fb75c59ce89cf368f9,https://external-mma.invalid/fighter-details/external_0e22db8697f9b88da1e0475e,Matt Murphy,Justin Robbins,W,KO/TKO,Unknown,2.0,,,,13,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_40183af5cb58b7a0e4d8dbd098bc07c1,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_e6efb82aa79d8eb901e6d226,https://external-mma.invalid/fighter-details/879f6cae48d25baa,Isao Kobayashi,Justin Lawrence,L,KO/TKO,Unknown,2.0,,,,12,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_40183af5cb58b7a0e4d8dbd098bc07c1,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/879f6cae48d25baa,https://external-mma.invalid/fighter-details/external_e6efb82aa79d8eb901e6d226,Justin Lawrence,Isao Kobayashi,W,KO/TKO,Unknown,2.0,,,,12,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_656cc837e5f5ed5ed38d33981c797206,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/d6d5da3c209884bc,https://external-mma.invalid/fighter-details/external_01b63243976d9c5ed3634dfe,Guilherme Vasconcelos,Jordan Dowdy,W,SUB,Unknown,1.0,,,,11,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_656cc837e5f5ed5ed38d33981c797206,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_01b63243976d9c5ed3634dfe,https://external-mma.invalid/fighter-details/d6d5da3c209884bc,Jordan Dowdy,Guilherme Vasconcelos,L,SUB,Unknown,1.0,,,,11,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_07bdae72611e19cf522b49d38b1a02ad,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/bad8be5827ea1bf1,https://external-mma.invalid/fighter-details/b9437600497350f3,Chris Heatherly,Joaquin Buckley,L,KO/TKO,Unknown,2.0,,,,10,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_07bdae72611e19cf522b49d38b1a02ad,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/b9437600497350f3,https://external-mma.invalid/fighter-details/bad8be5827ea1bf1,Joaquin Buckley,Chris Heatherly,W,KO/TKO,Unknown,2.0,,,,10,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_2909d24ae34a97e9e82aca5d81791a98,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_1e84cf61f0190fccc998555b,https://external-mma.invalid/fighter-details/external_c6114e00bd0a011c5cb21718,Brad Jones,Tyler Claussen,W,KO/TKO,Unknown,1.0,,,,9,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_2909d24ae34a97e9e82aca5d81791a98,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_c6114e00bd0a011c5cb21718,https://external-mma.invalid/fighter-details/external_1e84cf61f0190fccc998555b,Tyler Claussen,Brad Jones,L,KO/TKO,Unknown,1.0,,,,9,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_838f0590a9135c5160ed1cd00aaef3a5,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_7941fbc1f0a5d74eb5077c37,https://external-mma.invalid/fighter-details/external_12aa30882b5295e7f5e2a90a,Chel Erwin-Davis,Kevin Engel,W,SUB,Unknown,2.0,,,,8,7,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_838f0590a9135c5160ed1cd00aaef3a5,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_12aa30882b5295e7f5e2a90a,https://external-mma.invalid/fighter-details/external_7941fbc1f0a5d74eb5077c37,Kevin Engel,Chel Erwin-Davis,L,SUB,Unknown,2.0,,,,8,7,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_845cbec5d267968123c55872b3aaca87,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_3e2365de51a6e3e36442eae1,https://external-mma.invalid/fighter-details/ba280572acfba13f,Carl Seumanutafa,Matt Mitrione,L,KO/TKO,Unknown,1.0,,,,7,8,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_845cbec5d267968123c55872b3aaca87,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/ba280572acfba13f,https://external-mma.invalid/fighter-details/external_3e2365de51a6e3e36442eae1,Matt Mitrione,Carl Seumanutafa,W,KO/TKO,Unknown,1.0,,,,7,8,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_0794dbfe37899984a19d9569505231ac,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_6c6a9c0991f860c1b050f319,https://external-mma.invalid/fighter-details/external_e94ce8db54bc10f18e68ca88,Ilima-Lei Macfarlane,Rebecca Ruth,W,SUB,Unknown,2.0,,,,6,9,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_0794dbfe37899984a19d9569505231ac,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_e94ce8db54bc10f18e68ca88,https://external-mma.invalid/fighter-details/external_6c6a9c0991f860c1b050f319,Rebecca Ruth,Ilima-Lei Macfarlane,L,SUB,Unknown,2.0,,,,6,9,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_7ac9c59db491980e0fdadfec356dfdb2,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/4b93a88f3b1de35b,https://external-mma.invalid/fighter-details/external_340d4192dc68b82c74b47a53,Michael Chandler,Patricky Freire,W,KO/TKO,Unknown,1.0,,,,5,10,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_7ac9c59db491980e0fdadfec356dfdb2,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_340d4192dc68b82c74b47a53,https://external-mma.invalid/fighter-details/4b93a88f3b1de35b,Patricky Freire,Michael Chandler,L,KO/TKO,Unknown,1.0,,,,5,10,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_56fac9721e02632ed0cd9de32f89ed97,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/ffc088e64fab57e9,https://external-mma.invalid/fighter-details/external_85597121e11df72d51293458,Quinton Jackson,Satoshi Ishii,W,S-DEC,Unknown,3.0,,,,4,11,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_56fac9721e02632ed0cd9de32f89ed97,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_85597121e11df72d51293458,https://external-mma.invalid/fighter-details/ffc088e64fab57e9,Satoshi Ishii,Quinton Jackson,L,S-DEC,Unknown,3.0,,,,4,11,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_259c9c90c6a3b4f5913f3c48d164a765,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_90d8ef442ac4af47d73997b4,https://external-mma.invalid/fighter-details/external_7605ce0accaf0656db6bfcb9,Byron Stevens,Lee Burns,W,KO/TKO,Unknown,2.0,,,,3,12,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_259c9c90c6a3b4f5913f3c48d164a765,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_7605ce0accaf0656db6bfcb9,https://external-mma.invalid/fighter-details/external_90d8ef442ac4af47d73997b4,Lee Burns,Byron Stevens,L,KO/TKO,Unknown,2.0,,,,3,12,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_5bcabfeb56f547b00b8a104011128dc1,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_e6bb5920f868ebfb58dbe018,https://external-mma.invalid/fighter-details/external_c8423a46a9e2fff2f00dd55a,DeWayne Diggs,Jason Christeson,W,SUB,Unknown,1.0,,,,2,13,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_5bcabfeb56f547b00b8a104011128dc1,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_c8423a46a9e2fff2f00dd55a,https://external-mma.invalid/fighter-details/external_e6bb5920f868ebfb58dbe018,Jason Christeson,DeWayne Diggs,L,SUB,Unknown,1.0,,,,2,13,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_aebc03041ee1bab15cbb211226664f10,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_111d44697c40b3796e6b826b,https://external-mma.invalid/fighter-details/external_337a72d854633fd7672d0087,Katy Collins,Michelle Pearce,W,SUB,Unknown,1.0,,,,1,14,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_aebc03041ee1bab15cbb211226664f10,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_337a72d854633fd7672d0087,https://external-mma.invalid/fighter-details/external_111d44697c40b3796e6b826b,Michelle Pearce,Katy Collins,L,SUB,Unknown,1.0,,,,1,14,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_0892a316db98ee9718bb66caa86b86dd,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_1c161c717d8821f4211d01c7,https://external-mma.invalid/fighter-details/external_a33a4cc9e1b913d760adba6f,Ashley Cummins,Nicole Smith,W,SUB,Unknown,2.0,,,,0,15,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-06-24,https://external-mma.invalid/fight-details/external_0892a316db98ee9718bb66caa86b86dd,https://external-mma.invalid/event-details/external_0b4bbe679b09e2d3bfbd7a57b6f2e8b3,https://external-mma.invalid/fighter-details/external_a33a4cc9e1b913d760adba6f,https://external-mma.invalid/fighter-details/external_1c161c717d8821f4211d01c7,Nicole Smith,Ashley Cummins,L,SUB,Unknown,2.0,,,,0,15,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_03bc1eb8c992b2bd60e06e5b4c62c08c,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_2d3c7395de2471fb8a7067ae,https://external-mma.invalid/fighter-details/external_3a539f321243aaa4261023fc,Hao Jie Li,Keremuaili Maimaitituoheti,W,U-DEC,Unknown,2.0,,,,9,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_03bc1eb8c992b2bd60e06e5b4c62c08c,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_3a539f321243aaa4261023fc,https://external-mma.invalid/fighter-details/external_2d3c7395de2471fb8a7067ae,Keremuaili Maimaitituoheti,Hao Jie Li,L,U-DEC,Unknown,2.0,,,,9,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_1236478a17b9fbf2bc9fe7ecc9791b08,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_6d63cd4eb4233c47ec36aa69,https://external-mma.invalid/fighter-details/external_a0c5c9c766e8f6fa937f9cb1,Bu Huo You Ga,Jianping Wan,W,SUB,Unknown,2.0,,,,8,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_1236478a17b9fbf2bc9fe7ecc9791b08,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_a0c5c9c766e8f6fa937f9cb1,https://external-mma.invalid/fighter-details/external_6d63cd4eb4233c47ec36aa69,Jianping Wan,Bu Huo You Ga,L,SUB,Unknown,2.0,,,,8,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_0751ec36944eef024e46e0ccfa984bb4,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_c5e7635b131d9e0acaee8bc4,https://external-mma.invalid/fighter-details/external_275ca44c99a78353653e8fc3,Tang Ren Xing,Zhang You Liang,W,SUB,Unknown,2.0,,,,7,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_0751ec36944eef024e46e0ccfa984bb4,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_275ca44c99a78353653e8fc3,https://external-mma.invalid/fighter-details/external_c5e7635b131d9e0acaee8bc4,Zhang You Liang,Tang Ren Xing,L,SUB,Unknown,2.0,,,,7,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_2b3a51bb0501e7dd152a6e8186fdca6c,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_6ddaa10c5d7959e319ebd6e4,https://external-mma.invalid/fighter-details/external_368a786a7e79851421dacea9,Ann Osman,Haiat Farag Youssef,W,SUB,Unknown,1.0,,,,6,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_2b3a51bb0501e7dd152a6e8186fdca6c,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_368a786a7e79851421dacea9,https://external-mma.invalid/fighter-details/external_6ddaa10c5d7959e319ebd6e4,Haiat Farag Youssef,Ann Osman,L,SUB,Unknown,1.0,,,,6,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_2a1f224e490e15954bea9514fe243128,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_3ee0b04822218f99a9512a59,https://external-mma.invalid/fighter-details/daf1b84aebd6602b,Ariel Sexton,Roger Huerta,W,KO/TKO,Unknown,3.0,,,,5,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_2a1f224e490e15954bea9514fe243128,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/daf1b84aebd6602b,https://external-mma.invalid/fighter-details/external_3ee0b04822218f99a9512a59,Roger Huerta,Ariel Sexton,L,KO/TKO,Unknown,3.0,,,,5,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_733f4d3075dbb8f5fd5b028b241dd9fa,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_6c66c82ffd66701bbd7b7de1,https://external-mma.invalid/fighter-details/external_a025f3946e717b30c108e9b6,Xiaoliang Zheng,Ze Wu,L,KO/TKO,Unknown,1.0,,,,4,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_733f4d3075dbb8f5fd5b028b241dd9fa,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_a025f3946e717b30c108e9b6,https://external-mma.invalid/fighter-details/external_6c66c82ffd66701bbd7b7de1,Ze Wu,Xiaoliang Zheng,W,KO/TKO,Unknown,1.0,,,,4,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_8c830ecc4750b3f9e5af2091a6952298,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_0be11769440112973910042f,https://external-mma.invalid/fighter-details/external_7ce638fd80f48d0ccf5b591e,Aleksei Butorin,Aung La N Sang,L,SUB,Unknown,2.0,,,,3,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_8c830ecc4750b3f9e5af2091a6952298,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_7ce638fd80f48d0ccf5b591e,https://external-mma.invalid/fighter-details/external_0be11769440112973910042f,Aung La N Sang,Aleksei Butorin,W,SUB,Unknown,2.0,,,,3,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_fa0959cddacb63fdc088fb223bc00b57,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_fd3d235d2ba60dda80bb1ab8,https://external-mma.invalid/fighter-details/external_7e3592002c02dc8170a6243b,Keanu Subba,Li Kai Wen,L,U-DEC,Unknown,3.0,,,,2,7,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_fa0959cddacb63fdc088fb223bc00b57,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_7e3592002c02dc8170a6243b,https://external-mma.invalid/fighter-details/external_fd3d235d2ba60dda80bb1ab8,Li Kai Wen,Keanu Subba,W,U-DEC,Unknown,3.0,,,,2,7,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_09b94cad7393da730813b65160162b14,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_6d63cd4eb4233c47ec36aa69,https://external-mma.invalid/fighter-details/external_2d3c7395de2471fb8a7067ae,Bu Huo You Ga,Hao Jie Li,W,U-DEC,Unknown,2.0,,,,1,8,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_09b94cad7393da730813b65160162b14,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_2d3c7395de2471fb8a7067ae,https://external-mma.invalid/fighter-details/external_6d63cd4eb4233c47ec36aa69,Hao Jie Li,Bu Huo You Ga,L,U-DEC,Unknown,2.0,,,,1,8,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_738c0ed62640877267d186ff83b43572,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_80d02b93115f46f053749576,https://external-mma.invalid/fighter-details/external_7d23dbbbe6f5ffbe3d0c7b65,Eric Kelly,Narantungalag Jadambaa,L,KO/TKO,Unknown,1.0,,,,0,9,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-02,https://external-mma.invalid/fight-details/external_738c0ed62640877267d186ff83b43572,https://external-mma.invalid/event-details/external_bcbf2d49898d94403b93f2132a72ca73,https://external-mma.invalid/fighter-details/external_7d23dbbbe6f5ffbe3d0c7b65,https://external-mma.invalid/fighter-details/external_80d02b93115f46f053749576,Narantungalag Jadambaa,Eric Kelly,W,KO/TKO,Unknown,1.0,,,,0,9,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_628fc181ea6955c9ceaf57d681103dd5,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_bf4f4cb90dd233fdd6d3c619,https://external-mma.invalid/fighter-details/external_263226f6e6cad4a7fa691dfb,Dom Clark,Mike Shipman,L,SUB,Unknown,1.0,,,,12,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_628fc181ea6955c9ceaf57d681103dd5,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_263226f6e6cad4a7fa691dfb,https://external-mma.invalid/fighter-details/external_bf4f4cb90dd233fdd6d3c619,Mike Shipman,Dom Clark,W,SUB,Unknown,1.0,,,,12,0,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_702fba50d9efd8d151abdb7fe4357c10,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_c499a751f08d0091a7ad9b3a,https://external-mma.invalid/fighter-details/external_497e6a2f54deb3f467a6eb1d,Pietro Menga,Spencer Hewitt,W,KO/TKO,Unknown,1.0,,,,11,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_702fba50d9efd8d151abdb7fe4357c10,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_497e6a2f54deb3f467a6eb1d,https://external-mma.invalid/fighter-details/external_c499a751f08d0091a7ad9b3a,Spencer Hewitt,Pietro Menga,L,KO/TKO,Unknown,1.0,,,,11,1,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_0d651b0eac20aa32f3e71f9ca74e01d7,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_946f89f8f5e9a74a6ad4a6ce,https://external-mma.invalid/fighter-details/external_79d147de3690dd6830b39f5f,Dean Garnett,Luiz Tosta,D,DRAW,Unknown,3.0,,,,10,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_0d651b0eac20aa32f3e71f9ca74e01d7,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_79d147de3690dd6830b39f5f,https://external-mma.invalid/fighter-details/external_946f89f8f5e9a74a6ad4a6ce,Luiz Tosta,Dean Garnett,D,DRAW,Unknown,3.0,,,,10,2,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_acbb5860bb8ae5af586a1fcf3be0bcf8,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_9071a7f10707376d102ef14d,https://external-mma.invalid/fighter-details/external_8ebd01ae126c3c629095c103,Jack Mason,Jason Radcliffe,L,KO/TKO,Unknown,1.0,,,,9,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_acbb5860bb8ae5af586a1fcf3be0bcf8,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_8ebd01ae126c3c629095c103,https://external-mma.invalid/fighter-details/external_9071a7f10707376d102ef14d,Jason Radcliffe,Jack Mason,W,KO/TKO,Unknown,1.0,,,,9,3,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_664e8b711533212a544352f529be360b,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_d8dd8e2dce6cd3fe3ca45122,https://external-mma.invalid/fighter-details/329e403448756217,Chase Morton,Nathaniel Wood,L,SUB,Unknown,3.0,,,,8,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_664e8b711533212a544352f529be360b,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/329e403448756217,https://external-mma.invalid/fighter-details/external_d8dd8e2dce6cd3fe3ca45122,Nathaniel Wood,Chase Morton,W,SUB,Unknown,3.0,,,,8,4,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_936b1960e415aec50678239241021d83,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/external_8aa711d1588d4325474ad9e8,https://external-mma.invalid/fighter-details/c06d554ce1713fd3,C.J. Meeks,Danny Mitchell,L,SUB,Unknown,1.0,,,,7,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_936b1960e415aec50678239241021d83,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/c06d554ce1713fd3,https://external-mma.invalid/fighter-details/external_8aa711d1588d4325474ad9e8,Danny Mitchell,C.J. Meeks,W,SUB,Unknown,1.0,,,,7,5,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
2016-07-16,https://external-mma.invalid/fight-details/external_8008f19657a2a6943fb5db6249b38c91,https://external-mma.invalid/event-details/external_2ccd9d77cf9b4626daa22ab0e83a4a08,https://external-mma.invalid/fighter-details/8d5350fa18b79e9a,https://external-mma.invalid/fighter-details/36a432f22144843e,James Mulheron,Neil Grove,W,U-DEC,Unknown,3.0,,,,6,6,False,kaggle_pro_mma_fights_v1,,,,,,,,,,
