date,fight_url,event_url,result,fighter,opponent,division,method,round,time,total_fight_time,fighter_url,opponent_url,source_card_index,bout_order,time_format,knockdowns,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,takedowns_landed,takedowns_attempts,sub_attempts,reversals,control,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
2022-12-17,http://ufcstats.com/fight-details/f87a7812733f7e8f,http://ufcstats.com/event-details/56ec58954158966a,W,Manel Kape,David Dvorak,Flyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,http://ufcstats.com/fighter-details/9ada30894bf04e19,11,1,,1,58,119,67,136,0,0,2,1,57.0,33,85,19,26,6,8,44,99,5,5,9,15
2022-12-17,http://ufcstats.com/fight-details/f87a7812733f7e8f,http://ufcstats.com/event-details/56ec58954158966a,L,David Dvorak,Manel Kape,Flyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/9ada30894bf04e19,http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,11,1,,0,33,94,55,122,2,3,0,0,162.0,17,68,6,12,10,14,31,91,1,2,1,1
2022-12-17,http://ufcstats.com/fight-details/ccb7e2851319345d,http://ufcstats.com/event-details/56ec58954158966a,W,Sergey Morozov,Journey Newson,Bantamweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/2f6a993c7f547c13,http://ufcstats.com/fighter-details/78f485f851891d68,12,0,,0,30,105,65,145,6,13,0,0,419.0,7,76,8,12,15,17,16,88,9,11,5,6
2022-12-17,http://ufcstats.com/fight-details/ccb7e2851319345d,http://ufcstats.com/event-details/56ec58954158966a,L,Journey Newson,Sergey Morozov,Bantamweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/78f485f851891d68,http://ufcstats.com/fighter-details/2f6a993c7f547c13,12,0,,0,26,106,49,136,0,2,0,0,0.0,10,78,7,14,9,14,25,104,1,2,0,0
2022-12-10,http://ufcstats.com/fight-details/3c3a9c1ec0604fc2,http://ufcstats.com/event-details/f65a0eb902f9476b,D,Jan Blachowicz,Magomed Ankalaev,Light Heavyweight,S-DEC,5,5:00,1500.0,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,0,11,,0,55,117,79,141,0,0,0,0,0.0,19,71,11,17,25,29,50,109,5,7,0,1
2022-12-10,http://ufcstats.com/fight-details/3c3a9c1ec0604fc2,http://ufcstats.com/event-details/f65a0eb902f9476b,D,Magomed Ankalaev,Jan Blachowicz,Light Heavyweight,S-DEC,5,5:00,1500.0,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,0,11,,0,78,184,191,312,2,10,0,0,680.0,49,139,19,33,10,12,50,134,6,8,22,42
2022-12-10,http://ufcstats.com/fight-details/144cd3f62591a5fb,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Paddy Pimblett,Jared Gordon,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/7826923b47f8d72a,http://ufcstats.com/fighter-details/7026eca45f65377b,1,10,,0,63,155,97,194,0,3,0,0,35.0,33,122,13,16,17,17,54,139,8,15,1,1
2022-12-10,http://ufcstats.com/fight-details/144cd3f62591a5fb,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Jared Gordon,Paddy Pimblett,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/7026eca45f65377b,http://ufcstats.com/fighter-details/7826923b47f8d72a,1,10,,0,60,103,100,143,3,6,0,0,388.0,32,62,14,27,14,14,53,94,5,6,2,3
2022-12-10,http://ufcstats.com/fight-details/11f65de5348e4bc4,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Santiago Ponzinibbio,Alex Morono,Catch Weight,KO/TKO,3,2:29,749.0,http://ufcstats.com/fighter-details/6d1bffff14897645,http://ufcstats.com/fighter-details/cdb96af67d096b1e,2,9,,1,66,155,66,155,0,1,0,0,1.0,31,99,26,47,9,9,65,153,0,0,1,2
2022-12-10,http://ufcstats.com/fight-details/11f65de5348e4bc4,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Alex Morono,Santiago Ponzinibbio,Catch Weight,KO/TKO,3,2:29,749.0,http://ufcstats.com/fighter-details/cdb96af67d096b1e,http://ufcstats.com/fighter-details/6d1bffff14897645,2,9,,1,38,131,38,131,0,0,0,0,8.0,34,120,4,11,0,0,34,124,0,0,4,7
2022-12-10,http://ufcstats.com/fight-details/ecab8b8b36727b8d,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Dricus Du Plessis,Darren Till,Middleweight,SUB,3,2:43,763.0,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,http://ufcstats.com/fighter-details/9ce6d5a03af801b7,3,8,,0,86,147,117,197,6,6,3,0,333.0,69,123,4,7,13,17,28,59,25,40,33,48
2022-12-10,http://ufcstats.com/fight-details/ecab8b8b36727b8d,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Darren Till,Dricus Du Plessis,Middleweight,SUB,3,2:43,763.0,http://ufcstats.com/fighter-details/9ce6d5a03af801b7,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,3,8,,0,35,70,58,94,1,1,0,1,23.0,26,57,6,9,3,4,29,60,1,1,5,9
2022-12-10,http://ufcstats.com/fight-details/4a17876e99f6baf3,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Ilia Topuria,Bryce Mitchell,Featherweight,SUB,2,3:10,490.0,http://ufcstats.com/fighter-details/54f64b5e283b0ce7,http://ufcstats.com/fighter-details/d9c6f19f958643e9,4,7,,1,40,77,53,93,0,0,1,0,78.0,34,63,5,13,1,1,29,64,3,4,8,9
2022-12-10,http://ufcstats.com/fight-details/4a17876e99f6baf3,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Bryce Mitchell,Ilia Topuria,Featherweight,SUB,2,3:10,490.0,http://ufcstats.com/fighter-details/d9c6f19f958643e9,http://ufcstats.com/fighter-details/54f64b5e283b0ce7,4,7,,0,36,82,46,94,1,9,0,0,89.0,22,57,11,22,3,3,34,79,1,1,1,2
2022-12-10,http://ufcstats.com/fight-details/fd7421f421e802bd,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Raul Rosas Jr.,Jay Perrin,Bantamweight,SUB,1,2:44,164.0,http://ufcstats.com/fighter-details/fe2babf95de24fb1,http://ufcstats.com/fighter-details/01fed6f61ebea01f,5,6,,0,3,7,9,14,2,3,2,0,132.0,2,5,0,0,1,2,3,7,0,0,0,0
2022-12-10,http://ufcstats.com/fight-details/fd7421f421e802bd,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Jay Perrin,Raul Rosas Jr.,Bantamweight,SUB,1,2:44,164.0,http://ufcstats.com/fighter-details/01fed6f61ebea01f,http://ufcstats.com/fighter-details/fe2babf95de24fb1,5,6,,0,4,8,4,8,0,0,0,0,0.0,3,7,0,0,1,1,4,8,0,0,0,0
2022-12-10,http://ufcstats.com/fight-details/1779cc4ae925df01,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Jairzinho Rozenstruik,Chris Daukaus,Heavyweight,KO/TKO,1,0:23,23.0,http://ufcstats.com/fighter-details/2cd428e9606856fd,http://ufcstats.com/fighter-details/d0aaedcf7ccd0b45,6,5,,1,12,21,12,21,0,0,0,0,6.0,12,21,0,0,0,0,9,16,0,1,3,4
2022-12-10,http://ufcstats.com/fight-details/1779cc4ae925df01,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Chris Daukaus,Jairzinho Rozenstruik,Heavyweight,KO/TKO,1,0:23,23.0,http://ufcstats.com/fighter-details/d0aaedcf7ccd0b45,http://ufcstats.com/fighter-details/2cd428e9606856fd,6,5,,0,1,1,1,1,0,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0
2022-12-10,http://ufcstats.com/fight-details/4e9d76ed54f1f352,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Edmen Shahbazyan,Dalcha Lungiambula,Middleweight,KO/TKO,2,4:41,581.0,http://ufcstats.com/fighter-details/4144798612ef96e5,http://ufcstats.com/fighter-details/ce632027bf2a871b,7,4,,0,54,107,60,113,0,0,0,0,68.0,31,78,20,25,3,4,37,72,7,10,10,25
2022-12-10,http://ufcstats.com/fight-details/4e9d76ed54f1f352,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Dalcha Lungiambula,Edmen Shahbazyan,Middleweight,KO/TKO,2,4:41,581.0,http://ufcstats.com/fighter-details/ce632027bf2a871b,http://ufcstats.com/fighter-details/4144798612ef96e5,7,4,,0,23,48,26,51,0,4,0,0,15.0,6,24,11,18,6,6,22,46,1,2,0,0
2022-12-10,http://ufcstats.com/fight-details/a346180c8b109469,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Chris Curtis,Joaquin Buckley,Middleweight,KO/TKO,2,2:49,469.0,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,http://ufcstats.com/fighter-details/b9437600497350f3,8,3,,1,36,87,36,87,0,0,0,0,6.0,25,72,3,5,8,10,29,78,1,1,6,8
2022-12-10,http://ufcstats.com/fight-details/a346180c8b109469,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Joaquin Buckley,Chris Curtis,Middleweight,KO/TKO,2,2:49,469.0,http://ufcstats.com/fighter-details/b9437600497350f3,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,8,3,,0,50,163,50,163,0,0,0,0,0.0,27,134,15,20,8,9,48,159,2,4,0,0
2022-12-10,http://ufcstats.com/fight-details/a1a5d06b0e7ada62,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Billy Quarantillo,Alexander Hernandez,Featherweight,KO/TKO,2,4:30,570.0,http://ufcstats.com/fighter-details/aa171d55d4b5208f,http://ufcstats.com/fighter-details/262a7d06203657e6,9,2,,0,87,151,127,194,2,4,0,0,80.0,61,123,17,18,9,10,52,109,21,22,14,20
2022-12-10,http://ufcstats.com/fight-details/a1a5d06b0e7ada62,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Alexander Hernandez,Billy Quarantillo,Featherweight,KO/TKO,2,4:30,570.0,http://ufcstats.com/fighter-details/262a7d06203657e6,http://ufcstats.com/fighter-details/aa171d55d4b5208f,9,2,,0,48,94,59,105,2,6,1,0,248.0,33,70,5,9,10,15,34,74,8,11,6,9
2022-12-10,http://ufcstats.com/fight-details/2d9d966e0e8df232,http://ufcstats.com/event-details/f65a0eb902f9476b,W,TJ Brown,Erik Silva,Featherweight,SUB,3,3:41,821.0,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,http://ufcstats.com/fighter-details/21b813b919776d90,10,1,,0,24,38,82,109,2,7,1,2,583.0,20,33,4,5,0,0,13,25,6,7,5,6
2022-12-10,http://ufcstats.com/fight-details/2d9d966e0e8df232,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Erik Silva,TJ Brown,Featherweight,SUB,3,3:41,821.0,http://ufcstats.com/fighter-details/21b813b919776d90,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,10,1,,0,21,29,32,42,3,4,0,1,155.0,12,19,6,7,3,3,13,20,7,7,1,2
2022-12-10,http://ufcstats.com/fight-details/5bc31abb5842942a,http://ufcstats.com/event-details/f65a0eb902f9476b,W,Cameron Saaiman,Steven Koslow,Bantamweight,KO/TKO,3,4:13,853.0,http://ufcstats.com/fighter-details/3c8a5200436e19f3,http://ufcstats.com/fighter-details/84512339473dd300,11,0,,0,53,89,105,149,0,0,0,6,389.0,38,69,9,14,6,6,23,50,9,11,21,28
2022-12-10,http://ufcstats.com/fight-details/5bc31abb5842942a,http://ufcstats.com/event-details/f65a0eb902f9476b,L,Steven Koslow,Cameron Saaiman,Bantamweight,KO/TKO,3,4:13,853.0,http://ufcstats.com/fighter-details/84512339473dd300,http://ufcstats.com/fighter-details/3c8a5200436e19f3,11,0,,0,11,29,20,42,5,9,1,2,280.0,8,25,1,2,2,2,8,21,1,3,2,5
2022-12-03,http://ufcstats.com/fight-details/a419e6df765aa755,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Stephen Thompson,Kevin Holland,Welterweight,KO/TKO,4,5:00,1200.0,http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fighter-details/3a46b268013afede,0,13,,0,163,260,178,278,0,0,0,0,47.0,103,192,42,49,18,19,150,241,13,19,0,0
2022-12-03,http://ufcstats.com/fight-details/a419e6df765aa755,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Kevin Holland,Stephen Thompson,Welterweight,KO/TKO,4,5:00,1200.0,http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fighter-details/4a28cb716c19157a,0,13,,0,119,210,123,214,2,6,0,0,81.0,52,131,23,29,44,50,97,187,22,23,0,0
2022-12-03,http://ufcstats.com/fight-details/f17813d03fcd8e7a,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Rafael Dos Anjos,Bryan Barberena,Welterweight,SUB,2,3:20,500.0,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/a331233f597090a5,1,12,,0,20,25,36,41,4,6,2,0,396.0,3,8,17,17,0,0,3,8,3,3,14,14
2022-12-03,http://ufcstats.com/fight-details/f17813d03fcd8e7a,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Bryan Barberena,Rafael Dos Anjos,Welterweight,SUB,2,3:20,500.0,http://ufcstats.com/fighter-details/a331233f597090a5,http://ufcstats.com/fighter-details/6a2f7c151031653d,1,12,,0,14,29,61,79,0,0,0,0,35.0,6,18,4,6,4,5,10,25,2,2,2,2
2022-12-03,http://ufcstats.com/fight-details/5a8f7afc5ea69537,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Matheus Nicolau,Matt Schnell,Flyweight,KO/TKO,2,1:44,404.0,http://ufcstats.com/fighter-details/1a31ef98efce7a79,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,2,11,,2,32,42,40,50,1,1,0,0,47.0,23,31,6,7,3,4,18,25,0,0,14,17
2022-12-03,http://ufcstats.com/fight-details/5a8f7afc5ea69537,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Matt Schnell,Matheus Nicolau,Flyweight,KO/TKO,2,1:44,404.0,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/1a31ef98efce7a79,2,11,,0,20,59,29,68,0,0,0,0,0.0,16,50,3,7,1,2,20,59,0,0,0,0
2022-12-03,http://ufcstats.com/fight-details/972e17c1b98fca06,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Sergei Pavlovich,Tai Tuivasa,Heavyweight,KO/TKO,1,0:54,54.0,http://ufcstats.com/fighter-details/f14cf73e51b29254,http://ufcstats.com/fighter-details/c62fbc117d57b943,3,10,,2,23,44,23,44,0,0,0,0,9.0,23,43,0,1,0,0,16,32,1,4,6,8
2022-12-03,http://ufcstats.com/fight-details/972e17c1b98fca06,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Tai Tuivasa,Sergei Pavlovich,Heavyweight,KO/TKO,1,0:54,54.0,http://ufcstats.com/fighter-details/c62fbc117d57b943,http://ufcstats.com/fighter-details/f14cf73e51b29254,3,10,,0,2,10,2,10,0,0,0,0,0.0,2,9,0,0,0,1,2,10,0,0,0,0
2022-12-03,http://ufcstats.com/fight-details/a71764d5da04e3bc,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Roman Dolidze,Jack Hermansson,Middleweight,KO/TKO,2,4:06,546.0,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,4,9,,0,25,54,39,73,0,0,3,0,30.0,23,51,2,3,0,0,12,38,1,1,12,15
2022-12-03,http://ufcstats.com/fight-details/a71764d5da04e3bc,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Jack Hermansson,Roman Dolidze,Middleweight,KO/TKO,2,4:06,546.0,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/327d5f279895110d,4,9,,0,47,79,48,80,2,3,0,0,112.0,16,41,11,16,20,22,43,74,3,4,1,1
2022-12-03,http://ufcstats.com/fight-details/ca0f0a35a1fcb453,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Eryk Anders,Kyle Daukaus,Middleweight,KO/TKO,2,2:45,465.0,http://ufcstats.com/fighter-details/cad24459b28592ca,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,5,8,,1,49,94,97,159,1,1,0,0,146.0,27,70,14,14,8,10,23,55,6,8,20,31
2022-12-03,http://ufcstats.com/fight-details/ca0f0a35a1fcb453,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Kyle Daukaus,Eryk Anders,Middleweight,KO/TKO,2,2:45,465.0,http://ufcstats.com/fighter-details/d6c0cdd7e467c440,http://ufcstats.com/fighter-details/cad24459b28592ca,5,8,,0,37,79,38,83,0,8,0,0,44.0,14,55,8,9,15,15,35,76,2,2,0,1
2022-12-03,http://ufcstats.com/fight-details/7fbf09533c59e43f,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Phil Rowe,Niko Price,Welterweight,KO/TKO,3,3:26,806.0,http://ufcstats.com/fighter-details/8e382b585a92affe,http://ufcstats.com/fighter-details/d8da10db80131bec,6,7,,0,63,139,64,140,1,2,2,0,89.0,49,123,7,8,7,8,57,129,6,7,0,3
2022-12-03,http://ufcstats.com/fight-details/7fbf09533c59e43f,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Niko Price,Phil Rowe,Welterweight,KO/TKO,3,3:26,806.0,http://ufcstats.com/fighter-details/d8da10db80131bec,http://ufcstats.com/fighter-details/8e382b585a92affe,6,7,,0,110,247,150,293,0,2,0,0,89.0,66,197,16,22,28,28,88,218,14,21,8,8
2022-12-03,http://ufcstats.com/fight-details/0c9faf26efe2cdcc,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Angela Hill,Emily Ducote,Women's Strawweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/f0feeb2192937424,http://ufcstats.com/fighter-details/02f8fedc18cbd26c,7,6,,0,182,345,190,353,0,0,0,0,0.0,95,240,73,88,14,17,130,292,52,53,0,0
2022-12-03,http://ufcstats.com/fight-details/0c9faf26efe2cdcc,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Emily Ducote,Angela Hill,Women's Strawweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/02f8fedc18cbd26c,http://ufcstats.com/fighter-details/f0feeb2192937424,7,6,,0,71,173,76,178,0,2,0,0,0.0,49,147,18,22,4,4,62,161,9,12,0,0
2022-12-03,http://ufcstats.com/fight-details/7bd6969c4ed979f9,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Clay Guida,Scott Holtzman,Lightweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/c47df9303d318c67,http://ufcstats.com/fighter-details/df1eb4354d18a906,8,5,,0,66,183,95,215,4,15,0,0,335.0,30,134,23,36,13,13,58,173,5,7,3,3
2022-12-03,http://ufcstats.com/fight-details/7bd6969c4ed979f9,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Scott Holtzman,Clay Guida,Lightweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/df1eb4354d18a906,http://ufcstats.com/fighter-details/c47df9303d318c67,8,5,,0,65,166,77,178,0,0,0,0,18.0,55,146,5,13,5,7,60,160,5,6,0,0
2022-12-03,http://ufcstats.com/fight-details/92c1d9a6d313cb0c,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Michael Johnson,Marc Diakiese,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fighter-details/32c355b04fc57f3a,9,4,,0,83,181,83,181,0,3,0,0,30.0,37,116,37,55,9,10,79,171,3,7,1,3
2022-12-03,http://ufcstats.com/fight-details/92c1d9a6d313cb0c,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Marc Diakiese,Michael Johnson,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/32c355b04fc57f3a,http://ufcstats.com/fighter-details/511e82663651438d,9,4,,0,55,127,55,127,0,6,0,0,0.0,21,80,24,31,10,16,52,124,3,3,0,0
2022-12-03,http://ufcstats.com/fight-details/be977e524ef56aa4,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Jonathan Pearce,Darren Elkins,Featherweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/87c0b1c696ddfb43,http://ufcstats.com/fighter-details/92a9aa9c93192871,10,3,,0,110,222,154,276,2,7,0,1,213.0,80,188,18,22,12,12,66,159,14,20,30,43
2022-12-03,http://ufcstats.com/fight-details/be977e524ef56aa4,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Darren Elkins,Jonathan Pearce,Featherweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/92a9aa9c93192871,http://ufcstats.com/fighter-details/87c0b1c696ddfb43,10,3,,0,57,193,67,203,2,5,0,0,48.0,47,176,9,15,1,2,49,177,8,16,0,0
2022-12-03,http://ufcstats.com/fight-details/30abc50a2e71c576,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Natan Levy,Genaro Valdez,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,http://ufcstats.com/fighter-details/cda1099995b46cc2,11,2,,0,67,135,69,137,6,10,0,0,280.0,22,79,25,34,20,22,66,134,1,1,0,0
2022-12-03,http://ufcstats.com/fight-details/30abc50a2e71c576,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Genaro Valdez,Natan Levy,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/cda1099995b46cc2,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,11,2,,0,49,158,62,173,0,0,0,0,1.0,26,121,10,22,13,15,41,148,5,7,3,3
2022-12-03,http://ufcstats.com/fight-details/1114cd1515cf3b8f,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Francis Marshall,Marcelo Rojo,Featherweight,KO/TKO,2,1:14,374.0,http://ufcstats.com/fighter-details/5d495dec23d7c68e,http://ufcstats.com/fighter-details/2804ce8dadab5770,12,1,,1,23,81,29,89,1,3,0,0,167.0,20,78,2,2,1,1,15,72,2,2,6,7
2022-12-03,http://ufcstats.com/fight-details/1114cd1515cf3b8f,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Marcelo Rojo,Francis Marshall,Featherweight,KO/TKO,2,1:14,374.0,http://ufcstats.com/fighter-details/2804ce8dadab5770,http://ufcstats.com/fighter-details/5d495dec23d7c68e,12,1,,0,31,47,48,65,0,0,0,0,0.0,20,35,4,5,7,7,24,39,2,2,5,6
2022-12-03,http://ufcstats.com/fight-details/2cec230248d7eb97,http://ufcstats.com/event-details/b23388ff8ac6637b,W,Yazmin Jauregui,Istela Nunes,Women's Strawweight,KO/TKO,2,4:06,546.0,http://ufcstats.com/fighter-details/40cb680ae1cd331f,http://ufcstats.com/fighter-details/efc67b07eed39794,13,0,,2,67,154,103,200,0,3,0,0,170.0,54,135,6,11,7,8,38,109,7,12,22,33
2022-12-03,http://ufcstats.com/fight-details/2cec230248d7eb97,http://ufcstats.com/event-details/b23388ff8ac6637b,L,Istela Nunes,Yazmin Jauregui,Women's Strawweight,KO/TKO,2,4:06,546.0,http://ufcstats.com/fighter-details/efc67b07eed39794,http://ufcstats.com/fighter-details/40cb680ae1cd331f,13,0,,1,36,60,39,63,0,0,0,0,15.0,20,41,12,14,4,5,28,50,8,8,0,2
2022-11-19,http://ufcstats.com/fight-details/c33257dd0605c7de,http://ufcstats.com/event-details/012fc7cd0779c09a,W,Kennedy Nzechukwu,Ion Cutelaba,Light Heavyweight,KO/TKO,2,1:02,362.0,http://ufcstats.com/fighter-details/8667caa0451d245b,http://ufcstats.com/fighter-details/cd13728ae1151f46,0,10,,1,24,42,24,42,0,1,0,0,74.0,22,40,2,2,0,0,15,32,0,0,9,10
2022-11-19,http://ufcstats.com/fight-details/c33257dd0605c7de,http://ufcstats.com/event-details/012fc7cd0779c09a,L,Ion Cutelaba,Kennedy Nzechukwu,Light Heavyweight,KO/TKO,2,1:02,362.0,http://ufcstats.com/fighter-details/cd13728ae1151f46,http://ufcstats.com/fighter-details/8667caa0451d245b,0,10,,0,9,26,30,57,2,8,0,0,212.0,7,23,0,1,2,2,8,24,0,1,1,1
2022-11-19,http://ufcstats.com/fight-details/110f539523a4b571,http://ufcstats.com/event-details/012fc7cd0779c09a,W,Waldo Cortes-Acosta,Chase Sherman,Heavyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/fc08099550072fe4,http://ufcstats.com/fighter-details/01b352b6a9074d5c,1,9,,0,147,278,149,282,0,0,0,0,13.0,124,247,17,25,6,6,142,271,5,7,0,0
2022-11-19,http://ufcstats.com/fight-details/110f539523a4b571,http://ufcstats.com/event-details/012fc7cd0779c09a,L,Chase Sherman,Waldo Cortes-Acosta,Heavyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/01b352b6a9074d5c,http://ufcstats.com/fighter-details/fc08099550072fe4,1,9,,0,66,177,73,187,1,2,0,0,94.0,25,130,16,19,25,28,66,174,0,3,0,0
2022-11-19,http://ufcstats.com/fight-details/c317f85a8266313e,http://ufcstats.com/event-details/012fc7cd0779c09a,W,Muslim Salikhov,Andre Fialho,Welterweight,KO/TKO,3,1:03,663.0,http://ufcstats.com/fighter-details/447f9858ae78f921,http://ufcstats.com/fighter-details/33efaf2d0941cfcf,2,8,,0,56,95,77,123,1,3,0,0,187.0,38,70,14,21,4,4,35,60,3,8,18,27
2022-11-19,http://ufcstats.com/fight-details/c317f85a8266313e,http://ufcstats.com/event-details/012fc7cd0779c09a,L,Andre Fialho,Muslim Salikhov,Welterweight,KO/TKO,3,1:03,663.0,http://ufcstats.com/fighter-details/33efaf2d0941cfcf,http://ufcstats.com/fighter-details/447f9858ae78f921,2,8,,0,17,66,29,80,0,0,0,0,20.0,10,55,4,6,3,5,14,60,3,6,0,0
2022-11-19,http://ufcstats.com/fight-details/d0c01840c72429c6,http://ufcstats.com/event-details/012fc7cd0779c09a,W,Jack Della Maddalena,Danny Roberts,Welterweight,KO/TKO,1,3:24,204.0,http://ufcstats.com/fighter-details/6b453bc35a823c3f,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,3,7,,2,33,60,41,68,0,0,0,0,34.0,23,41,9,16,1,3,27,50,2,2,4,8
2022-11-19,http://ufcstats.com/fight-details/d0c01840c72429c6,http://ufcstats.com/event-details/012fc7cd0779c09a,L,Danny Roberts,Jack Della Maddalena,Welterweight,KO/TKO,1,3:24,204.0,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,http://ufcstats.com/fighter-details/6b453bc35a823c3f,3,7,,0,5,33,5,33,0,1,0,0,15.0,2,29,1,2,2,2,4,32,1,1,0,0
2022-11-19,http://ufcstats.com/fight-details/b4cfb34e8224fd77,http://ufcstats.com/event-details/012fc7cd0779c09a,W,Charles Johnson,Zhalgas Zhumagulov,Flyweight,S-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/814e5233e2acf2ee,http://ufcstats.com/fighter-details/55fa6ce3e522c8bb,4,6,,0,115,209,141,237,0,2,0,0,57.0,64,142,41,54,10,13,101,191,14,18,0,0
