schema_version,quote_id,capture_id,matchup_id,fight_id,event_id,fighter_id,opponent_id,fighter_name,opponent_name,event_date,timing_precision,event_start_utc,observed_at_utc,quote_first_seen_at_utc,source,source_event_id,source_book_key,source_quote_updated_at_utc,source_commence_time_utc,source_quote_age_seconds,book,market,period,line,over_moneyline,under_moneyline,over_implied_probability,under_implied_probability,overround,no_vig_over_probability,source_payload_sha256
1,4fc8939374349c3fd03eb1984036a7e8032717fabb2128b3c90cdd8f7437606f,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_029f26ab659c3569314741c22d58b255c7623e8d8913641f9c4a2bdbe5972726,,9d61d8cb1c354867,34d4cae19105eb68,e0664abaa023fd6f,Cameron Nelson,Ding Meng,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,374e3ebb812a4a0ca6510a48c5095cf6,draftkings,2026-08-25T01:08:42.000000Z,2026-08-29T10:00:00.000000Z,84.423296,DraftKings,total_rounds,full_fight,2.5,-120,-110,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,52fc0cd777db0fffc3cd393977ca13a6e737269ffb95a2b88071ccfd8bc8dd44,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_228ab0d3e5153efa04bef071bfc37650479a59f22b1ca840ddbee8508e9fba3c,,9d61d8cb1c354867,5182316da3c1d891,bf60dd3256801649,Bilal Hasan,Nilson Rojas,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,63cc20a3709c35a89f75821805a9041f,draftkings,2026-08-25T01:08:42.000000Z,2026-08-29T10:00:00.000000Z,84.423296,DraftKings,total_rounds,full_fight,1.5,-154,120,0.6062992125984252,0.45454545454545453,1.0608446671438798,0.5715249662618084,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,5d7757f84a3d824d9e4b20390e17156402e723249cc2606698b7410b26343699,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_2f0ed1a2aa1334637a7b4a77062b4189a9b2516bcc0b3f7df253f93c7d0bf560,,9d61d8cb1c354867,8e4902b4a8045070,a1ad35b98a9136e5,Hector Santiago,Lawrence Lui,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,3a16026e78c800d83c0b18c2e1d7395a,bovada,2026-08-25T01:07:32.000000Z,2026-08-29T10:00:00.000000Z,154.423296,Bovada,total_rounds,full_fight,2.5,-115,-115,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,65a4933e95693300575e0778cc9676cfcd540e6083c474ed3aff166d93b8e1f7,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_2f0ed1a2aa1334637a7b4a77062b4189a9b2516bcc0b3f7df253f93c7d0bf560,,9d61d8cb1c354867,8e4902b4a8045070,a1ad35b98a9136e5,Hector Santiago,Lawrence Lui,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,3a16026e78c800d83c0b18c2e1d7395a,draftkings,2026-08-25T01:08:42.000000Z,2026-08-29T10:00:00.000000Z,84.423296,DraftKings,total_rounds,full_fight,2.5,-115,-115,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,6a552463986d02141d5059281fc6ecaa11695d1babd635fcaeb2b48b911c0860,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_228ab0d3e5153efa04bef071bfc37650479a59f22b1ca840ddbee8508e9fba3c,,9d61d8cb1c354867,5182316da3c1d891,bf60dd3256801649,Bilal Hasan,Nilson Rojas,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,63cc20a3709c35a89f75821805a9041f,betus,2026-08-25T01:09:57.000000Z,2026-08-29T10:00:00.000000Z,9.423296,BetUS,total_rounds,full_fight,1.5,-150,126,0.6,0.4424778761061947,1.0424778761061946,0.5755517826825127,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,711704e65536a008546dec25455779041f25126ac8c3b18417270e8af0db0214,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_443225c1e560d888001c2519d5a4e68297c2ac5ddaa7415a82cf763130041fac,,9d61d8cb1c354867,2cdb479a0ef0ee1d,abb68e3c7ca128f2,Xiong Jingnan,Julia Polastri,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,66b8f49297a41c35f555e048ea64bf09,betus,2026-08-25T01:09:57.000000Z,2026-08-29T10:00:00.000000Z,9.423296,BetUS,total_rounds,full_fight,2.5,-360,285,0.782608695652174,0.2597402597402597,1.0423489553924337,0.7508125677139762,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,7204ef87155cad39f31bc9724954893b02349256378f28d2a35193469c20f2d6,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_fe882adb53c9e40d42c3fb9e530f1c9634fb66cf626222156d002a5014c30b56,,9d61d8cb1c354867,2b6fc1c02736833d,efb96bf3e9ada36f,Umar Nurmagomedov,Song Yadong,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,8ab8d406b097e3650cac5c1e838b262b,betonlineag,2026-08-25T01:09:36.000000Z,2026-08-29T12:45:00.000000Z,30.423296,BetOnline.ag,total_rounds,full_fight,4.5,-225,189,0.6923076923076923,0.3460207612456747,1.038328453553367,0.6667521148423481,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,758ca353563d189db0e8774431a839c71de934d4db0865a3c4f1b3ed60a446ca,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_3f9998cf552d693a33fb9a4f175d13960075bb7373e376abb8b51a1abb51b356,,9d61d8cb1c354867,c41d426cc7326d1b,cffb87059e645bd1,Yan Xiaonan,Denise Gomes,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,ed0aac84833d231a21c19eb73f0ff9fb,bovada,2026-08-25T01:07:32.000000Z,2026-08-29T10:00:00.000000Z,154.423296,Bovada,total_rounds,full_fight,2.5,-300,220,0.75,0.3125,1.0625,0.7058823529411765,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,7754d964c592454b3e0154735ae1232df482f024eda61589cd2fc8d6743f37b7,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_443225c1e560d888001c2519d5a4e68297c2ac5ddaa7415a82cf763130041fac,,9d61d8cb1c354867,2cdb479a0ef0ee1d,abb68e3c7ca128f2,Xiong Jingnan,Julia Polastri,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,66b8f49297a41c35f555e048ea64bf09,betonlineag,2026-08-25T01:09:36.000000Z,2026-08-29T10:00:00.000000Z,30.423296,BetOnline.ag,total_rounds,full_fight,2.5,-360,289,0.782608695652174,0.2570694087403599,1.0396781043925338,0.7527413459471082,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,8538f8b9dcd79239bce83bb33d87f6b3f173610ae9511d8d4ff305f402e33bb7,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_fe882adb53c9e40d42c3fb9e530f1c9634fb66cf626222156d002a5014c30b56,,9d61d8cb1c354867,2b6fc1c02736833d,efb96bf3e9ada36f,Umar Nurmagomedov,Song Yadong,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,8ab8d406b097e3650cac5c1e838b262b,draftkings,2026-08-25T01:08:42.000000Z,2026-08-29T12:45:00.000000Z,84.423296,DraftKings,total_rounds,full_fight,4.5,-230,175,0.696969696969697,0.36363636363636365,1.0606060606060606,0.6571428571428573,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,8fdcabbaf6278378c54ab6a29870a6583887771d636651105bfc21594f53e2e1,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_228ab0d3e5153efa04bef071bfc37650479a59f22b1ca840ddbee8508e9fba3c,,9d61d8cb1c354867,5182316da3c1d891,bf60dd3256801649,Bilal Hasan,Nilson Rojas,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,63cc20a3709c35a89f75821805a9041f,betonlineag,2026-08-25T01:09:36.000000Z,2026-08-29T10:00:00.000000Z,30.423296,BetOnline.ag,total_rounds,full_fight,1.5,-150,130,0.6,0.43478260869565216,1.0347826086956522,0.5798319327731092,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,9240ef3d3b4c247f7b192a81f3c6035ba17acb11a6e3c3d138fce1e64adc16b2,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_6d0e5bb6cd688e9b7033b078cb103003b4b3c87c7aba84890186cc0080df1d8b,,9d61d8cb1c354867,3cf18e01cb6cbde3,ab2b4ff41d6ebe0f,Sumudaerji,Alex Perez,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,8d1081fee4b7c067a44293053217ae67,betonlineag,2026-08-25T01:09:36.000000Z,2026-08-29T10:00:00.000000Z,30.423296,BetOnline.ag,total_rounds,full_fight,2.5,105,-125,0.4878048780487805,0.5555555555555556,1.043360433604336,0.4675324675324675,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
1,a13e42caf5e31aa06275f031c7ee590ee7c49682726fb7c4a2a8418dc0076b2b,capture_20260825T011006049286Z_32796383860_1_8a58232ef6eb,matchup_e61f9a55914091d7622712ef84540890dd4ebb88a4aac498188817c9afcff0b5,,9d61d8cb1c354867,7d420039bbfe7c1a,d33da8a3d82bdb62,Aoriqileng,Kai Asakura,2026-08-29,timestamp,2026-08-29T10:00:00.000000Z,2026-08-25T01:10:06.423296Z,2026-08-25T01:10:06.423296Z,the-odds-api.com,913e13aa5eca23874d07e062dcd44484,draftkings,2026-08-25T01:08:42.000000Z,2026-08-29T10:00:00.000000Z,84.423296,DraftKings,total_rounds,full_fight,2.5,160,-210,0.38461538461538464,0.6774193548387096,1.0620347394540943,0.3621495327102804,af4ea2b8fa67e600ca29ab2073eb061849bccfb71cfedd4beeb648e724c4e787
