schema_version,decision_id,betting_status,paper_only,policy_version,capture_id,matchup_id,fight_id,event_id,fighter_id,opponent_id,fighter_name,opponent_name,event_date,timing_precision,event_start_utc,decision_issued_at_utc,market_as_of_utc,reference_quote_id,forecast_capture_id,line,target_book,target_book_key,target_source_quote_age_seconds,maximum_source_quote_age_seconds,consensus_id,consensus_book_count,consensus_book_keys,market_over_probability,model_over_probability,residual_over_probability,selected_residual_weight,residual_selection_status,residual_training_scored_lines,residual_training_settled_events,residual_training_dataset_sha256,over_reference_moneyline,under_reference_moneyline,over_break_even_probability,under_break_even_probability,model_over_expected_return,model_under_expected_return,residual_over_expected_return,residual_under_expected_return,minimum_expected_return,paper_action,action_probability,action_reference_moneyline,hypothetical_risk_units
1,9acbd565a761c588d1039843512748af25d9236d6826a801a1ab410cffe69c9a,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_bec90fe45f91dcb38f05be1a35565a02b9c8e1ca4de8ffb24483749c9958aa9c,,8a0a35e7c74bebcc,98a58c26c5b1ed17,e93b04e308913c2e,Patricio Pitbull,Dooho Choi,2026-09-19,timestamp,2026-09-19T21:45:00.000000Z,2026-09-18T23:28:30.715570Z,2026-09-18T23:28:30.715570Z,ad184bebc02d88e9ceba8396089cd6536bbe349c7b011f6d54980c2980129081,5a4f1aa29d6fbbe25bca0879a6030e67bce2af4ccea12b6bbe451b483c965c70,2.5,BetOnline.ag,betonlineag,290.71557,1800.0,2dc348cecef66b383c8923ef35a88d718700d175e482bc2a0befb69978f6a23a,2,betanysports;draftkings,0.5305479852898509,0.4152919619219956,0.5305479852898509,0.0,market_only_insufficient_history,13,1,1f40345b128e164b1ac8725ba5058c51b9c700eddf7b640cffc01fe2752bb84d,-130,111,0.5652173913043478,0.47393364928909953,-0.2652526827533924,0.23373396034458938,-0.06133817987180212,-0.009456248961585478,0.05,pass,,,0.0
1,a900e726437d267baeb92b98976b72293155228b11f70ef042ed89e77c60e1cf,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_ae4469d6e6c383f48dab6d33688d521769dc4791855bdb3c6cf4abaa090c38c7,,8a0a35e7c74bebcc,7c7332319c14094c,f1d64ae34e088832,Marlon Vera,Charles Jourdain,2026-09-19,timestamp,2026-09-19T21:45:00.000000Z,2026-09-18T23:28:30.715570Z,2026-09-18T23:28:30.715570Z,5f83b0e4011ed1e23395692546a8b3b792014dff9a192b9a7bebd849d85181cf,d27e41570a7c7989f0e553010515321b3b14ec2abb6163c6a2d5872b41b5017d,2.5,BetOnline.ag,betonlineag,290.71557,1800.0,fcf874bfd3ddf33d18bcf4329d4c8aecfdc5a6eb39d50e2fcfe6db9f8b64df07,3,betanysports;bovada;draftkings,0.6955128205128205,0.563592456347278,0.6955128205128205,0.0,market_only_insufficient_history,13,1,1f40345b128e164b1ac8725ba5058c51b9c700eddf7b640cffc01fe2752bb84d,-280,232,0.7368421052631579,0.30120481927710846,-0.23512452352869417,0.44887304492703706,-0.05608974358974361,0.010897435897435859,0.05,pass,,,0.0
1,b52861a69f40fe2ddccc10f2eb60436ffda866e23fe5bec6d1c9b72b5e50b899,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_730df33900ec43538f5d7a9c368cd8fc9d91aef0d76aae08a2e109ea2630641f,,8a0a35e7c74bebcc,791c8437b341fba5,9560ff14eb3129f7,Joanderson Brito,Giga Chikadze,2026-09-19,timestamp,2026-09-19T21:45:00.000000Z,2026-09-18T23:28:30.715570Z,2026-09-18T23:28:30.715570Z,5a5a53f7d2b6a6eea5103fb270e864680bd00f47fa8072d028d63567cdd0e87b,f9a3bb6e2f9466bd70e469d353fa53052c71e58f3124aaebbdf3f16853646536,1.5,BetOnline.ag,betonlineag,290.71557,1800.0,c501ffd3dc332eb6ca4d49b024bca80592a6a1261a88c66d7ff9904aa6c50776,3,betanysports;bovada;draftkings,0.599271402550091,0.6150118242648328,0.5992714025500911,0.0,market_only_insufficient_history,13,1,1f40345b128e164b1ac8725ba5058c51b9c700eddf7b640cffc01fe2752bb84d,-165,140,0.6226415094339622,0.4166666666666667,-0.012253736786783653,-0.07602837823559883,-0.037533808025611126,-0.038251366120218844,0.05,pass,,,0.0
1,0dd8942b97fc00030d6528a67581eebe45dc2aeb55e0a83177afd5d7b6ab7b17,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_e6fbd5b4ed13b05288ca09bebeb9979c204884c0b08d8693b89a0d3ae9faae5a,,7e654edcddd71550,5987b2458f4b5290,cc1a8b4b38b92c6d,Ricky Simon,Montel Jackson,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,3c8c9399c544ced4a030e8891aaa71bfe5492ac7388068a9337459a2c7dbed8b,2c165ffeb66f577a651b73d2c1863ee3b1e4e8d703f1567a2327b8c07e0c5c03,2.5,BetOnline.ag,betonlineag,11.317988,1800.0,1d71fcb3daeb5207ae2a1dd4e840ab73e1fe8b78521847b013d3e1b67017aed1,3,betus;bovada;draftkings,0.6378504672897196,0.46442639232536714,0.6378504672897196,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-210,177,0.6774193548387096,0.36101083032490977,-0.3144181827577913,0.483538893258733,-0.05841121495327095,0.003154205607476701,0.05,pass,,,0.0
1,24e1f0e50e26d1db3f0a7cdc9451c5585a82d59fae5bdaeb3b8f3dd47e59e6fc,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_d14c691a367e024e5705220669d896edb1db21b218621339498702e2778d28e0,,7e654edcddd71550,260e9e0d4954aea6,f96856f9d69fd7e4,Rodolfo Vieira,Robert Bryczek,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,d7657c970d55bae847188fca2a9a0fad692290b97ce1cf2f06621da2026a73eb,5fe0715bb799608d50c4a1887754238498c58c8f6d856de25d1306adc4820a54,1.5,BetUS,betus,33.317988,1800.0,c438027527083c5b1d7c68ad74a6c6d607d20de21b51006b046afc0d56ef33ac,3,betonlineag;bovada;draftkings,0.5407914020517831,0.5458327942931473,0.540791402051783,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-120,100,0.5454545454545454,0.5,0.0006934562041036596,-0.0916655885862947,-0.008549096238397724,-0.081582804103566,0.05,pass,,,0.0
1,44054c3eb0ece385272126b72446133b231d035a41d8ad838eb7d7fa2dba356e,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_34028b84a7ec0b53a2fa9219c106e593df1824e7fab7bcebd62d525afd645b53,,7e654edcddd71550,2c483cf443f38ece,40cb680ae1cd331f,Vanessa Demopoulos,Yazmin Jauregui,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,0d0c4211a6568c099bc5616fa7216c18b1f7b04687928abdf43d70b04ed3cd53,0748a787c890a051bed002b721d32487a36319e1b5a66c68dc543ac8beac3a48,2.5,BetOnline.ag,betonlineag,11.317988,1800.0,1f29d39eba5e3fa2993b70c832b0bba5d11b04e967707f8ba6e74bfe0f52666d,3,betus;bovada;draftkings,0.6283004357856959,0.4211745125979869,0.6283004357856959,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-189,160,0.6539792387543253,0.38461538461538464,-0.35598182994276084,0.5049462672452341,-0.039265471205999325,-0.03358113304280952,0.05,pass,,,0.0
1,46654158c55acfc856afd7742490aafd31fea6ee65faba0043ddebe5af336463,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_e7c500b651f8f8feef8228bdb897ec8da3fd58afb4035308f5df77b252e53330,,7e654edcddd71550,69898645d600abdb,f5d82eccdea4e2dd,Rodolfo Bellato,Christian Edwards,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,0e976d9873e0bc5479c82c06fa5efa2ac6d1ca016a113c54af0dabc8c65cc92d,b637cebdab1977a7f5ec5c597639860dcbbe37a1167a0a658115388e6fa5e5d1,1.5,BetOnline.ag,betonlineag,11.317988,1800.0,3172b0a53aef89c4f793403c2937b85344e35953f4fc144610e5a4aabdb4cefd,2,betus;draftkings,0.5965682045201781,0.7001315636474255,0.5965682045201781,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-170,145,0.6296296296296297,0.40816326530612246,0.11197365991061692,-0.2653223309361924,-0.05250932223265836,-0.011592101074436423,0.05,pass,,,0.0
1,5e5e6840c36f21c821daaf95fcf021f1fbc6021354598d668a88ec2dae70e931,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_7aa95ba68484517158ef35e7f68d68ddaa97e6998cad2e106c8088000ff50d60,,7e654edcddd71550,06e4245d16fc5315,d3f5d33d61cd00c9,Ailin Perez,Norma Dumont,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,55d529cab14c46cf17d182dcccddd984abf195c263e721eecdef12cc26c6d022,4a089c855907f4d2e83c0df8cb71257c80000c029c554ece690dbadb4647c2a7,2.5,BetOnline.ag,betonlineag,11.317988,1800.0,d4eb057a431e6f847605e9e2352cbf1f56ba603f6456db25aa57e17644a2a50c,3,betus;bovada;draftkings,0.8028169014084507,0.5073660930361793,0.8028169014084507,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-535,410,0.84251968503937,0.19607843137254902,-0.39779912321874045,1.5124329255154856,-0.04712386468342755,0.005633802816901179,0.05,pass,,,0.0
1,87fd8ddbde9eb868def8b7ecf02080f20cf6bf57ca277f0fd5865c1d6a819d88,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_bd37b6457569db68ac2f9d98f3c91207a45248f8fc97c57786bba8dce606713e,,7e654edcddd71550,7af33fc4435017f1,d8c811df0386d5e8,Brady Hiestand,Rinya Nakamura,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,45d09898c37bff88c354f7a0244e686e0d3ef2b903e2a8b31f32ba40da1236f4,93dbe2aa143a6be3f3f8b33f7dff8131c500d6f66d71b0f308693febace3cc43,1.5,BetOnline.ag,betonlineag,11.317988,1800.0,76919eaf71f703b63113a2e57b1d09b15d655ef93c520ec9263bd664c9a68145,2,betus;draftkings,0.6158601078176982,0.6511199974760161,0.6158601078176982,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-190,161,0.6551724137931034,0.3831417624521073,-0.006185267010291096,-0.08942319341240212,-0.06000299333088166,0.0026051185958078094,0.05,pass,,,0.0
1,b8a62ac41176ceb80cb7ff0051684a8fbb1531fd44b2b44268357a529166f6c9,disabled_paper_only_no_execution,True,prospective-total-round-residual-v1,capture_20260925T173028987442Z_36167121744_1_5c5c07ab740c,matchup_77abcf3c53b775efe29136d638e75a9874c26ecf33cd29728d274597c66b3704,,7e654edcddd71550,1897b7b913736a7c,5fa2974cbd18e05c,Alatengheili,John Castaneda,2026-09-26,timestamp,2026-09-26T21:10:00.000000Z,2026-09-25T17:30:29.317988Z,2026-09-25T17:30:29.317988Z,95818d12d2a9c7b0036f122ef3b82d2394948ca65e0ca6839ab4f6aa2613eea8,50602e042c0dfd0d0c2539ae10aac14c1a50ad833cec8f8895112982c688bd1b,2.5,BetOnline.ag,betonlineag,11.317988,1800.0,22439de1c4601634fd8fde4c43dffc3b24bf23635eb629404c582c05f14a50bd,3,betus;bovada;draftkings,0.7249575551782682,0.4534656179271754,0.7249575551782682,0.0,market_only_insufficient_history,23,2,a3d7428484b7130d3982ac9316edb0d6022801054723ac7e27957760a658d875,-305,250,0.7530864197530864,0.2857142857142857,-0.39785713029342284,0.9128703372548861,-0.0373514431239389,-0.03735144312393868,0.05,pass,,,0.0
